F1,F2,F3,F1_s,F2_s,F3_s,B1,B2,B3,error,time,rel_time,prop_time,max_formant,n_formant,smooth_method,file_name,id,group,label,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
1090.8259471194465,2122.7708197313195,3263.1353397458947,1010.2318383153888,2044.4142595201947,3184.3002173252867,581.8473981057329,573.4270979625362,531.4028382616308,0.020668970946962184,0.10675,0.10675,0.5618421052631579,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1073.4728631824546,2126.785084202572,3249.949054991658,1017.0046097135179,2057.3343903620407,3169.1796115427587,567.7305538544002,585.6698884184456,527.7028738916251,0.020668970946962184,0.10875,0.10875,0.5723684210526316,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1047.2083109093776,2132.2677967346785,3250.9944929349567,1023.0484527425867,2069.915199712106,3152.975161030326,553.2504730021853,598.8088192030964,525.5141920917685,0.020668970946962184,0.11075,0.11075,0.5828947368421054,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1016.1012929672964,2145.3212141219255,3248.7426311484833,1028.3494100649937,2082.0004036319897,3136.012265071869,538.7449942777527,612.7708482683272,524.8655626234231,0.020668970946962184,0.11275,0.11275,0.593421052631579,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
995.4457438183714,2178.89313955776,3213.74973905657,1032.9051564929907,2093.439105903157,3118.634797177629,524.5291074047711,627.4618872972558,525.7781725164732,0.020668970946962184,0.11475,0.11475,0.6039473684210527,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1023.5174785988224,2229.491801442229,3089.84106533108,1036.72430061233,2104.088378598573,3101.197298666398,510.88844116572557,642.7671463561046,528.26663736382,0.020668970946962184,0.11675,0.11675,0.6144736842105264,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1066.2763080628808,2243.0557508508723,3007.351403640421,1039.8255206625452,2113.8157585234126,3084.056922650212,498.0753331080866,658.552117841374,532.3395961008338,0.020668970946962184,0.11875000000000001,0.11875000000000001,0.6250000000000001,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1086.4572201131268,2266.1721623572316,2986.211640306038,1042.2365612311771,2122.501610432226,3067.5653126097336,486.30722247460557,674.6643128214481,537.9998889330928,0.020668970946962184,0.12075000000000001,0.12075000000000001,0.6355263157894738,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1105.753351976449,2287.0684287456374,2973.0090940320842,1043.993119266807,2130.0413095265267,3052.0606012927738,475.76696183828113,690.9358298509436,545.2443302866831,0.020668970946962184,0.12275000000000001,0.12275000000000001,0.6460526315789474,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1125.2103230996945,2282.088119612551,2982.2070200130543,1045.1376491465674,2136.3471983435884,3037.859712964172,466.60456331671435,707.1867882536186,554.0630993098656,0.020668970946962184,0.12475000000000001,0.12475000000000001,0.6565789473684212,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1126.5809243905578,2248.645147110593,3015.9351463145795,1045.7181170368274,2141.350276724825,3025.251145144026,458.9398741052849,723.2295970052137,564.4387804280211,0.020668970946962184,0.12675000000000003,0.12675000000000003,0.667105263157895,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
