param,F1,F2,F3,error,file_name,id,group,label,max_formant,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
0,559.3025472286574,1191.3674699840567,2226.8941078170797,0.00009198160329384932,utterance_000005,0-0-1-1,group_0,AA,7666.666666666666,1,5,сан,"",0.07999999999999996,<eps>,валли,s,N,s,N,internal
1,-38.44341735971744,15.627982473047062,-16.298491500924115,0.00009198160329384932,utterance_000005,0-0-1-1,group_0,AA,7666.666666666666,1,5,сан,"",0.07999999999999996,<eps>,валли,s,N,s,N,internal
2,-16.10729008726396,2.554752773682362,16.82878504993478,0.00009198160329384932,utterance_000005,0-0-1-1,group_0,AA,7666.666666666666,1,5,сан,"",0.07999999999999996,<eps>,валли,s,N,s,N,internal
3,-4.888832772314121,8.030483532841044,4.005340013455217,0.00009198160329384932,utterance_000005,0-0-1-1,group_0,AA,7666.666666666666,1,5,сан,"",0.07999999999999996,<eps>,валли,s,N,s,N,internal
4,-7.785071318563892,0.7403813297566926,-3.026398744423471,0.00009198160329384932,utterance_000005,0-0-1-1,group_0,AA,7666.666666666666,1,5,сан,"",0.07999999999999996,<eps>,валли,s,N,s,N,internal
0,515.8300603519209,1279.1984434130009,1998.6342868014744,0.00023645760076620632,utterance_000005,0-0-2-1,group_0,AA,6230.7692307692305,1,5,валли,"",0.09999999999999998,сан,хӑварнӑ,V,lː,V,lː,internal
1,8.99948327850648,-64.36030192958408,-77.69022809483323,0.00023645760076620632,utterance_000005,0-0-2-1,group_0,AA,6230.7692307692305,1,5,валли,"",0.09999999999999998,сан,хӑварнӑ,V,lː,V,lː,internal
2,-34.66089630271618,-3.561797989372036,29.771396923683945,0.00023645760076620632,utterance_000005,0-0-2-1,group_0,AA,6230.7692307692305,1,5,валли,"",0.09999999999999998,сан,хӑварнӑ,V,lː,V,lː,internal
3,11.630436747626154,21.703379410653657,-4.3286554531425825,0.00023645760076620632,utterance_000005,0-0-2-1,group_0,AA,6230.7692307692305,1,5,валли,"",0.09999999999999998,сан,хӑварнӑ,V,lː,V,lː,internal
4,-5.732268671400677,-8.502341141322322,-1.7886655398333693,0.00023645760076620632,utterance_000005,0-0-2-1,group_0,AA,6230.7692307692305,1,5,валли,"",0.09999999999999998,сан,хӑварнӑ,V,lː,V,lː,internal
0,560.9366007317457,1034.0502583141233,1901.871183263659,0.0001149095904527423,utterance_000005,0-0-3-3,group_0,AA,6410.25641025641,1,5,хӑварнӑ,"",0.08999999999999997,валли,терӗ,V,R,V,R,internal
1,-30.98380590746403,-57.47954632810187,63.973637617331235,0.0001149095904527423,utterance_000005,0-0-3-3,group_0,AA,6410.25641025641,1,5,хӑварнӑ,"",0.08999999999999997,валли,терӗ,V,R,V,R,internal
2,-11.089831215332051,4.646112879557518,-6.495386046481015,0.0001149095904527423,utterance_000005,0-0-3-3,group_0,AA,6410.25641025641,1,5,хӑварнӑ,"",0.08999999999999997,валли,терӗ,V,R,V,R,internal
3,1.0248003782921093,-8.240181266442123,-8.080357108269768,0.0001149095904527423,utterance_000005,0-0-3-3,group_0,AA,6410.25641025641,1,5,хӑварнӑ,"",0.08999999999999997,валли,терӗ,V,R,V,R,internal
4,1.7430765904363252,-6.266495829328221,6.155664229057494,0.0001149095904527423,utterance_000005,0-0-3-3,group_0,AA,6410.25641025641,1,5,хӑварнӑ,"",0.08999999999999997,валли,терӗ,V,R,V,R,internal
0,581.33071540407,1127.6481730736668,2136.1390899570465,0.00002269855394336129,utterance_000005,0-0-5-1,group_0,AA,6230.7692307692305,1,5,лавҫӑ,"",0.06999999999999984,терӗ,кулса,l,V,l,V,internal
1,-18.02864476927011,-20.289678159828966,50.766476469001354,0.00002269855394336129,utterance_000005,0-0-5-1,group_0,AA,6230.7692307692305,1,5,лавҫӑ,"",0.06999999999999984,терӗ,кулса,l,V,l,V,internal
2,-7.816560974830584,4.841418971109903,-7.2280611831784025,0.00002269855394336129,utterance_000005,0-0-5-1,group_0,AA,6230.7692307692305,1,5,лавҫӑ,"",0.06999999999999984,терӗ,кулса,l,V,l,V,internal
3,-0.6391219755429642,-4.638098817218681,-1.2660587012471243,0.00002269855394336129,utterance_000005,0-0-5-1,group_0,AA,6230.7692307692305,1,5,лавҫӑ,"",0.06999999999999984,терӗ,кулса,l,V,l,V,internal
4,-1.7823575877162827,0.8052304021229792,2.052969564156251,0.00002269855394336129,utterance_000005,0-0-5-1,group_0,AA,6230.7692307692305,1,5,лавҫӑ,"",0.06999999999999984,терӗ,кулса,l,V,l,V,internal
0,582.6106953376343,1208.607236737145,2235.2456441822405,0.006945313998607102,utterance_000005,0-0-6-4,group_0,AA,7307.692307692308,1,5,кулса,"",0.2599999999999998,лавҫӑ,<eps>,s,#,s,SIL,final
1,-39.061370253395054,-63.870524567420375,-52.926864010750705,0.006945313998607102,utterance_000005,0-0-6-4,group_0,AA,7307.692307692308,1,5,кулса,"",0.2599999999999998,лавҫӑ,<eps>,s,#,s,SIL,final
2,9.602245020878348,72.72974267737253,57.99655800537175,0.006945313998607102,utterance_000005,0-0-6-4,group_0,AA,7307.692307692308,1,5,кулса,"",0.2599999999999998,лавҫӑ,<eps>,s,#,s,SIL,final
3,-29.837680782474553,-41.38492409718681,44.3567979075556,0.006945313998607102,utterance_000005,0-0-6-4,group_0,AA,7307.692307692308,1,5,кулса,"",0.2599999999999998,лавҫӑ,<eps>,s,#,s,SIL,final
4,-10.910719126097462,14.804973514122349,-32.86465879033345,0.006945313998607102,utterance_000005,0-0-6-4,group_0,AA,7307.692307692308,1,5,кулса,"",0.2599999999999998,лавҫӑ,<eps>,s,#,s,SIL,final
0,299.7914363337142,332.4786824095322,1276.5590252745887,0.0005525554801787534,utterance_000005,0-0-2-3,group_0,IY,3179.4871794871797,1,5,валли,"",0.07999999999999996,сан,хӑварнӑ,lː,#,lː,χ,final
1,-3.0241201739737744,-12.981304752537648,-8.4833416649482,0.0005525554801787534,utterance_000005,0-0-2-3,group_0,IY,3179.4871794871797,1,5,валли,"",0.07999999999999996,сан,хӑварнӑ,lː,#,lː,χ,final
2,-10.837919115053964,13.59374793260435,-17.38762130196499,0.0005525554801787534,utterance_000005,0-0-2-3,group_0,IY,3179.4871794871797,1,5,валли,"",0.07999999999999996,сан,хӑварнӑ,lː,#,lː,χ,final
3,8.161445926469758,4.540099645950652,-9.861163152081396,0.0005525554801787534,utterance_000005,0-0-2-3,group_0,IY,3179.4871794871797,1,5,валли,"",0.07999999999999996,сан,хӑварнӑ,lː,#,lː,χ,final
4,-6.621990975501133,5.490495602048624,-22.475698690587276,0.0005525554801787534,utterance_000005,0-0-2-3,group_0,IY,3179.4871794871797,1,5,валли,"",0.07999999999999996,сан,хӑварнӑ,lː,#,lː,χ,final
0,412.6097249715772,1353.965236933597,2403.350995806725,0.0002898695870617368,utterance_000005,0-0-3-6,group_0,AH,7307.692307692308,1,5,хӑварнӑ,"",0.06999999999999984,валли,терӗ,N,#,N,t,final
1,-54.0977824001547,-90.93109352393144,3.1473901859647095,0.0002898695870617368,utterance_000005,0-0-3-6,group_0,AH,7307.692307692308,1,5,хӑварнӑ,"",0.06999999999999984,валли,терӗ,N,#,N,t,final
2,-45.98804800567068,2.6952032555970895,-40.26257916425695,0.0002898695870617368,utterance_000005,0-0-3-6,group_0,AH,7307.692307692308,1,5,хӑварнӑ,"",0.06999999999999984,валли,терӗ,N,#,N,t,final
3,-12.974868627573224,-10.767867768622414,-31.3715942484629,0.0002898695870617368,utterance_000005,0-0-3-6,group_0,AH,7307.692307692308,1,5,хӑварнӑ,"",0.06999999999999984,валли,терӗ,N,#,N,t,final
4,-14.646670157841193,2.114185914237942,-21.671031955961205,0.0002898695870617368,utterance_000005,0-0-3-6,group_0,AH,7307.692307692308,1,5,хӑварнӑ,"",0.06999999999999984,валли,терӗ,N,#,N,t,final
0,365.31872730152963,1648.4822400322998,2200.8734117088857,0.00007032316103486785,utterance_000005,0-0-4-1,group_0,EY,6410.25641025641,1,5,терӗ,"",0.10000000000000009,хӑварнӑ,лавҫӑ,t,R,t,R,internal
1,-24.521104991178472,84.26378176393173,14.704042961716032,0.00007032316103486785,utterance_000005,0-0-4-1,group_0,EY,6410.25641025641,1,5,терӗ,"",0.10000000000000009,хӑварнӑ,лавҫӑ,t,R,t,R,internal
2,-3.021392015524954,34.47661612151447,28.066342902144125,0.00007032316103486785,utterance_000005,0-0-4-1,group_0,EY,6410.25641025641,1,5,терӗ,"",0.10000000000000009,хӑварнӑ,лавҫӑ,t,R,t,R,internal
3,3.2777328963357943,7.0575132744744495,15.643460905243492,0.00007032316103486785,utterance_000005,0-0-4-1,group_0,EY,6410.25641025641,1,5,терӗ,"",0.10000000000000009,хӑварнӑ,лавҫӑ,t,R,t,R,internal
4,1.2147235461427346,2.982221043792571,14.063573212130935,0.00007032316103486785,utterance_000005,0-0-4-1,group_0,EY,6410.25641025641,1,5,терӗ,"",0.10000000000000009,хӑварнӑ,лавҫӑ,t,R,t,R,internal
0,397.4283449922402,1455.022877806895,2075.526808496328,0.0005839756869622796,utterance_000005,0-0-4-3,group_0,EH,6051.282051282051,1,5,терӗ,"",0.1100000000000001,хӑварнӑ,лавҫӑ,R,#,R,l,final
1,-33.800157724760304,78.47254833416527,71.5765053720284,0.0005839756869622796,utterance_000005,0-0-4-3,group_0,EH,6051.282051282051,1,5,терӗ,"",0.1100000000000001,хӑварнӑ,лавҫӑ,R,#,R,l,final
2,-10.652544176300477,-39.846701908073996,-51.67506674141916,0.0005839756869622796,utterance_000005,0-0-4-3,group_0,EH,6051.282051282051,1,5,терӗ,"",0.1100000000000001,хӑварнӑ,лавҫӑ,R,#,R,l,final
3,-2.562368455051731,4.3710318601323985,29.117300035368725,0.0005839756869622796,utterance_000005,0-0-4-3,group_0,EH,6051.282051282051,1,5,терӗ,"",0.1100000000000001,хӑварнӑ,лавҫӑ,R,#,R,l,final
4,-0.5448884781628164,-4.710959022314228,-41.65075213013132,0.0005839756869622796,utterance_000005,0-0-4-3,group_0,EH,6051.282051282051,1,5,терӗ,"",0.1100000000000001,хӑварнӑ,лавҫӑ,R,#,R,l,final
0,296.81061238273475,583.8046002803433,2175.9653414350146,9.739063053592686e-6,utterance_000005,0-0-6-1,group_0,UW,6410.25641025641,1,5,кулса,"",0.050000000000000044,лавҫӑ,<eps>,K,l,K,l,internal
1,3.514206133917112,-21.03382627670399,-13.12216340696755,9.739063053592686e-6,utterance_000005,0-0-6-1,group_0,UW,6410.25641025641,1,5,кулса,"",0.050000000000000044,лавҫӑ,<eps>,K,l,K,l,internal
2,2.4756679537834265,6.483058890607132,5.065957037632984,9.739063053592686e-6,utterance_000005,0-0-6-1,group_0,UW,6410.25641025641,1,5,кулса,"",0.050000000000000044,лавҫӑ,<eps>,K,l,K,l,internal
3,0.9221088691915051,-6.531198497354982,1.9850662405584403,9.739063053592686e-6,utterance_000005,0-0-6-1,group_0,UW,6410.25641025641,1,5,кулса,"",0.050000000000000044,лавҫӑ,<eps>,K,l,K,l,internal
4,0.3067390670031,-1.2984398517022504,3.0857449746986196,9.739063053592686e-6,utterance_000005,0-0-6-1,group_0,UW,6410.25641025641,1,5,кулса,"",0.050000000000000044,лавҫӑ,<eps>,K,l,K,l,internal
