param,F1,F2,F3,error,file_name,id,group,label,max_formant,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
0,4.342703327259414,4.713690485785837,5.117884008435134,0.00313484405148953,utterance_000004,0-0-3-1,group_0,UW,4256.410256410256,1,4,хулари,"",0.07000000000000006,кунах,<unk>,χ,l,χ,l,internal
1,-0.04158605266714142,0.049567013318767374,0.10626721256838645,0.00313484405148953,utterance_000004,0-0-3-1,group_0,UW,4256.410256410256,1,4,хулари,"",0.07000000000000006,кунах,<unk>,χ,l,χ,l,internal
2,-0.04745500726068861,0.01952102937123795,-0.016896895665512498,0.00313484405148953,utterance_000004,0-0-3-1,group_0,UW,4256.410256410256,1,4,хулари,"",0.07000000000000006,кунах,<unk>,χ,l,χ,l,internal
3,-0.031872424571507074,-0.02862496186633064,-0.027438011585054604,0.00313484405148953,utterance_000004,0-0-3-1,group_0,UW,4256.410256410256,1,4,хулари,"",0.07000000000000006,кунах,<unk>,χ,l,χ,l,internal
4,-0.016203145530379628,0.007964641938715003,0.002999508973993141,0.00313484405148953,utterance_000004,0-0-3-1,group_0,UW,4256.410256410256,1,4,хулари,"",0.07000000000000006,кунах,<unk>,χ,l,χ,l,internal
0,4.2078994556737825,5.257137888215985,5.591520136561241,0.0003882531374937401,utterance_000004,0-0-6-1,group_0,UW,5692.3076923076915,1,4,юписем,"",0.07000000000000006,<eps>,ҫумне,Y,P,Y,P,internal
1,0.024329234817680484,0.0026951481354535413,0.007730016897302348,0.0003882531374937401,utterance_000004,0-0-6-1,group_0,UW,5692.3076923076915,1,4,юписем,"",0.07000000000000006,<eps>,ҫумне,Y,P,Y,P,internal
2,0.021663777885940663,0.01663889974313229,0.005128010002167674,0.0003882531374937401,utterance_000004,0-0-6-1,group_0,UW,5692.3076923076915,1,4,юписем,"",0.07000000000000006,<eps>,ҫумне,Y,P,Y,P,internal
3,-0.007659076119468633,0.01761774249355909,0.004195009253485299,0.0003882531374937401,utterance_000004,0-0-6-1,group_0,UW,5692.3076923076915,1,4,юписем,"",0.07000000000000006,<eps>,ҫумне,Y,P,Y,P,internal
4,-0.0025498611245759113,0.0008020764702208933,-0.00419777847016114,0.0003882531374937401,utterance_000004,0-0-6-1,group_0,UW,5692.3076923076915,1,4,юписем,"",0.07000000000000006,<eps>,ҫумне,Y,P,Y,P,internal
0,4.236046521968578,5.233211143510512,5.408526319987093,0.0006449525443934499,utterance_000004,0-0-7-1,group_0,UW,4256.410256410256,1,4,ҫумне,"",0.06999999999999984,юписем,пӗлтерӳсем,ɕ,M,ɕ,M,internal
1,-0.0442937203686321,0.06489089595455844,0.07863129745358571,0.0006449525443934499,utterance_000004,0-0-7-1,group_0,UW,4256.410256410256,1,4,ҫумне,"",0.06999999999999984,юписем,пӗлтерӳсем,ɕ,M,ɕ,M,internal
2,-0.0454736351170004,-0.023290895235018018,-0.025771693714520236,0.0006449525443934499,utterance_000004,0-0-7-1,group_0,UW,4256.410256410256,1,4,ҫумне,"",0.06999999999999984,юписем,пӗлтерӳсем,ɕ,M,ɕ,M,internal
3,-0.022722209286494974,0.006166442191548102,-0.01818001388114219,0.0006449525443934499,utterance_000004,0-0-7-1,group_0,UW,4256.410256410256,1,4,ҫумне,"",0.06999999999999984,юписем,пӗлтерӳсем,ɕ,M,ɕ,M,internal
4,-0.008455210775299088,-0.0011450195023494586,-0.012414912823633405,0.0006449525443934499,utterance_000004,0-0-7-1,group_0,UW,4256.410256410256,1,4,ҫумне,"",0.06999999999999984,юписем,пӗлтерӳсем,ɕ,M,ɕ,M,internal
0,4.301139182469493,5.553872054402598,5.720675441395571,0.00017709868160536334,utterance_000004,0-0-3-5,group_0,IY,6410.25641025641,1,4,хулари,"",0.1100000000000001,кунах,<unk>,R,#,R,spn,final
1,0.05433288712445496,-0.017495321211538333,-0.019844797742504545,0.00017709868160536334,utterance_000004,0-0-3-5,group_0,IY,6410.25641025641,1,4,хулари,"",0.1100000000000001,кунах,<unk>,R,#,R,spn,final
2,-0.030964307627721056,-0.011055770156814373,-0.004512945542309315,0.00017709868160536334,utterance_000004,0-0-3-5,group_0,IY,6410.25641025641,1,4,хулари,"",0.1100000000000001,кунах,<unk>,R,#,R,spn,final
3,0.005505156268878163,-0.0036271953239222434,0.001120602200773591,0.00017709868160536334,utterance_000004,0-0-3-5,group_0,IY,6410.25641025641,1,4,хулари,"",0.1100000000000001,кунах,<unk>,R,#,R,spn,final
4,-0.007713240327010577,-0.0034841174971547025,-0.007110634018541398,0.00017709868160536334,utterance_000004,0-0-3-5,group_0,IY,6410.25641025641,1,4,хулари,"",0.1100000000000001,кунах,<unk>,R,#,R,spn,final
0,4.1564453681172555,5.521940523643822,5.655983650838594,0.0000765916096636264,utterance_000004,0-0-6-3,group_0,IY,6230.7692307692305,1,4,юписем,"",0.08000000000000007,<eps>,ҫумне,P,s,P,s,internal
1,-0.01522736901728476,-0.0004745453212834635,-0.03240733417486102,0.0000765916096636264,utterance_000004,0-0-6-3,group_0,IY,6230.7692307692305,1,4,юписем,"",0.08000000000000007,<eps>,ҫумне,P,s,P,s,internal
2,-0.005899626644345132,-0.010925109179516286,-0.012374749581557683,0.0000765916096636264,utterance_000004,0-0-6-3,group_0,IY,6230.7692307692305,1,4,юписем,"",0.08000000000000007,<eps>,ҫумне,P,s,P,s,internal
3,0.013773991137202369,-0.0037268067634259818,-0.0033082719316903297,0.0000765916096636264,utterance_000004,0-0-6-3,group_0,IY,6230.7692307692305,1,4,юписем,"",0.08000000000000007,<eps>,ҫумне,P,s,P,s,internal
4,0.0010521986967241585,-0.005056432452144945,-0.006549062380865098,0.0000765916096636264,utterance_000004,0-0-6-3,group_0,IY,6230.7692307692305,1,4,юписем,"",0.08000000000000007,<eps>,ҫумне,P,s,P,s,internal
0,4.336939999564378,5.478539026245745,5.6946931839987185,0.00004967418737507895,utterance_000004,0-0-6-5,group_0,EY,6410.25641025641,1,4,юписем,"",0.08999999999999986,<eps>,ҫумне,s,M,s,M,internal
1,-0.011030624286872352,0.008586166866277162,-0.0009559949460208879,0.00004967418737507895,utterance_000004,0-0-6-5,group_0,EY,6410.25641025641,1,4,юписем,"",0.08999999999999986,<eps>,ҫумне,s,M,s,M,internal
2,-0.004904558598821239,-0.0077406740385085335,0.0019038611351293584,0.00004967418737507895,utterance_000004,0-0-6-5,group_0,EY,6410.25641025641,1,4,юписем,"",0.08999999999999986,<eps>,ҫумне,s,M,s,M,internal
3,-0.007302075048086905,-0.0058919748268896404,-0.000910159204407214,0.00004967418737507895,utterance_000004,0-0-6-5,group_0,EY,6410.25641025641,1,4,юписем,"",0.08999999999999986,<eps>,ҫумне,s,M,s,M,internal
4,-0.003763592868380312,0.0026975144051046974,-0.004851587077411006,0.00004967418737507895,utterance_000004,0-0-6-5,group_0,EY,6410.25641025641,1,4,юписем,"",0.08999999999999986,<eps>,ҫумне,s,M,s,M,internal
0,4.349478167065819,5.535509476247329,5.689277832163835,0.000079992088576367,utterance_000004,0-0-7-4,group_0,EY,6230.7692307692305,1,4,ҫумне,"",0.08000000000000007,юписем,пӗлтерӳсем,N,#,N,P,final
1,-0.04518174645407849,0.05129943201576386,0.029404347819107578,0.000079992088576367,utterance_000004,0-0-7-4,group_0,EY,6230.7692307692305,1,4,ҫумне,"",0.08000000000000007,юписем,пӗлтерӳсем,N,#,N,P,final
2,0.002215206938380334,-0.007153399223213364,0.004790824689625115,0.000079992088576367,utterance_000004,0-0-7-4,group_0,EY,6230.7692307692305,1,4,ҫумне,"",0.08000000000000007,юписем,пӗлтерӳсем,N,#,N,P,final
3,-0.007154594821176213,0.008137818861952414,0.002847669313920338,0.000079992088576367,utterance_000004,0-0-7-4,group_0,EY,6230.7692307692305,1,4,ҫумне,"",0.08000000000000007,юписем,пӗлтерӳсем,N,#,N,P,final
4,-0.00013767599648786854,-0.00248725858126822,-0.0008418006851531366,0.000079992088576367,utterance_000004,0-0-7-4,group_0,EY,6230.7692307692305,1,4,ҫумне,"",0.08000000000000007,юписем,пӗлтерӳсем,N,#,N,P,final
0,4.331259773637424,5.482289621126961,5.6694030429867235,0.00004120823618635522,utterance_000004,0-0-8-4,group_0,EY,6410.25641025641,1,4,пӗлтерӳсем,"",0.08999999999999986,ҫумне,ҫырса,t,R,t,R,internal
1,-0.0027030565601710243,0.029312853964684332,0.026675924056981916,0.00004120823618635522,utterance_000004,0-0-8-4,group_0,EY,6410.25641025641,1,4,пӗлтерӳсем,"",0.08999999999999986,ҫумне,ҫырса,t,R,t,R,internal
2,-0.007674424699652579,-0.00230772398776335,0.0024334737376090253,0.00004120823618635522,utterance_000004,0-0-8-4,group_0,EY,6410.25641025641,1,4,пӗлтерӳсем,"",0.08999999999999986,ҫумне,ҫырса,t,R,t,R,internal
3,0.004238967051339781,0.0029940627463926435,0.00038777946400460464,0.00004120823618635522,utterance_000004,0-0-8-4,group_0,EY,6410.25641025641,1,4,пӗлтерӳсем,"",0.08999999999999986,ҫумне,ҫырса,t,R,t,R,internal
4,-0.006713726323025558,-0.002815913532935544,0.0023288588298902386,0.00004120823618635522,utterance_000004,0-0-8-4,group_0,EY,6410.25641025641,1,4,пӗлтерӳсем,"",0.08999999999999986,ҫумне,ҫырса,t,R,t,R,internal
0,4.311061140303497,5.444777234609293,5.684102063697985,0.00002530123138847428,utterance_000004,0-0-8-8,group_0,EY,6230.7692307692305,1,4,пӗлтерӳсем,"",0.07000000000000028,ҫумне,ҫырса,s,M,s,M,internal
1,-0.033214223182088165,0.006908560442124425,0.006307423681933344,0.00002530123138847428,utterance_000004,0-0-8-8,group_0,EY,6230.7692307692305,1,4,пӗлтерӳсем,"",0.07000000000000028,ҫумне,ҫырса,s,M,s,M,internal
2,-0.003537130848026409,-0.0022551196390808576,-0.003021895497025614,0.00002530123138847428,utterance_000004,0-0-8-8,group_0,EY,6230.7692307692305,1,4,пӗлтерӳсем,"",0.07000000000000028,ҫумне,ҫырса,s,M,s,M,internal
3,-0.004126096914206653,0.0005564275606159581,0.005880184045908002,0.00002530123138847428,utterance_000004,0-0-8-8,group_0,EY,6230.7692307692305,1,4,пӗлтерӳсем,"",0.07000000000000028,ҫумне,ҫырса,s,M,s,M,internal
4,-0.00022430178854281567,-0.0011328414293908132,0.000874044441235947,0.00002530123138847428,utterance_000004,0-0-8-8,group_0,EY,6230.7692307692305,1,4,пӗлтерӳсем,"",0.07000000000000028,ҫумне,ҫырса,s,M,s,M,internal
0,4.392297485337901,5.336621944928542,5.711150662261751,2.3399823949282307e-6,utterance_000004,0-0-8-1,group_0,EH,8384.615384615383,1,4,пӗлтерӳсем,"",0.050000000000000266,ҫумне,ҫырса,P,l,P,l,internal
1,0.016437167016039547,-0.023567282096644313,-0.02159431849406905,2.3399823949282307e-6,utterance_000004,0-0-8-1,group_0,EH,8384.615384615383,1,4,пӗлтерӳсем,"",0.050000000000000266,ҫумне,ҫырса,P,l,P,l,internal
2,-0.002748124308578192,0.0073465570527684355,-0.00881466015556546,2.3399823949282307e-6,utterance_000004,0-0-8-1,group_0,EH,8384.615384615383,1,4,пӗлтерӳсем,"",0.050000000000000266,ҫумне,ҫырса,P,l,P,l,internal
3,0.0026024195928185277,0.00011913560824832591,-0.00016538848066680045,2.3399823949282307e-6,utterance_000004,0-0-8-1,group_0,EH,8384.615384615383,1,4,пӗлтерӳсем,"",0.050000000000000266,ҫумне,ҫырса,P,l,P,l,internal
4,-0.0016128849153350742,-0.00009730548812233367,0.0003376028555349655,2.3399823949282307e-6,utterance_000004,0-0-8-1,group_0,EH,8384.615384615383,1,4,пӗлтерӳсем,"",0.050000000000000266,ҫумне,ҫырса,P,l,P,l,internal
0,4.271824237803217,5.365844865489263,5.606158892166345,0.0001018775425787599,utterance_000004,0-0-8-6,group_0,UX,5333.333333333333,1,4,пӗлтерӳсем,"",0.08999999999999986,ҫумне,ҫырса,R,s,R,s,internal
1,0.00930822552750737,-0.008324961352014356,-0.021379692591407786,0.0001018775425787599,utterance_000004,0-0-8-6,group_0,UX,5333.333333333333,1,4,пӗлтерӳсем,"",0.08999999999999986,ҫумне,ҫырса,R,s,R,s,internal
2,-0.018625334135165955,0.006876345379057853,-0.0015547050874282825,0.0001018775425787599,utterance_000004,0-0-8-6,group_0,UX,5333.333333333333,1,4,пӗлтерӳсем,"",0.08999999999999986,ҫумне,ҫырса,R,s,R,s,internal
3,-0.0017077395017934204,-0.0043614997067631806,-0.005128696268584287,0.0001018775425787599,utterance_000004,0-0-8-6,group_0,UX,5333.333333333333,1,4,пӗлтерӳсем,"",0.08999999999999986,ҫумне,ҫырса,R,s,R,s,internal
4,-0.00545112794805403,0.004211592817345462,0.0018427553393039555,0.0001018775425787599,utterance_000004,0-0-8-6,group_0,UX,5333.333333333333,1,4,пӗлтерӳсем,"",0.08999999999999986,ҫумне,ҫырса,R,s,R,s,internal
0,4.807169184073252,5.315078669196007,5.690290612964605,0.00995729149112424,utterance_000004,0-0-10-4,group_0,AH,6410.25641025641,1,4,ҫапнӑ,"",0.29000000000000004,ҫырса,<eps>,N,#,N,SIL,final
1,-0.043631506148283185,-0.06782982399276226,-0.031320976998668995,0.00995729149112424,utterance_000004,0-0-10-4,group_0,AH,6410.25641025641,1,4,ҫапнӑ,"",0.29000000000000004,ҫырса,<eps>,N,#,N,SIL,final
2,0.028790659351920846,0.03363567584385669,0.020492286922771233,0.00995729149112424,utterance_000004,0-0-10-4,group_0,AH,6410.25641025641,1,4,ҫапнӑ,"",0.29000000000000004,ҫырса,<eps>,N,#,N,SIL,final
3,0.012260245337354706,-0.008151839564062296,0.010941261127164151,0.00995729149112424,utterance_000004,0-0-10-4,group_0,AH,6410.25641025641,1,4,ҫапнӑ,"",0.29000000000000004,ҫырса,<eps>,N,#,N,SIL,final
4,-0.02501558282336156,-0.00006381919568841954,0.00692367476493894,0.00995729149112424,utterance_000004,0-0-10-4,group_0,AH,6410.25641025641,1,4,ҫапнӑ,"",0.29000000000000004,ҫырса,<eps>,N,#,N,SIL,final
