F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
835.3753555038239,1926.3899128714443,3085.4438466980805,4.402087268501303,4.445919644911759,4.572547713094323,5692.3076923076915,0.020668970946962184,0.05875,0.07100000000000001,0.3317757009345794,0-0-0-0,SIL,utterance_000004,group_0,1,fave,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
477.3160014780967,2078.8530845447863,2911.2639901639213,3.326540145264709,3.423681290508923,3.901314171474185,6410.25641025641,0.006948041415730892,1.5123749999999998,0.137,0.33091787439613524,0-0-5-0,SIL,utterance_000004,group_0,1,fave,4,<eps>,"",0.3900000000000001,<unk>,юписем,#,#,spn,Y,coextensive
757.1762997785432,1908.7012958477872,2728.9287320230073,3.6205257855486397,3.681587772136886,4.237723087942017,6589.74358974359,0.0005298421303006162,0.354375,0.041,0.3306451612903226,0-0-1-1,AA,utterance_000004,group_0,1,fave,4,ҫав,"",0.09999999999999998,<eps>,кунах,ɕ,V,ɕ,V,internal
701.4901908833301,1615.5521380902057,3210.5180014955076,3.9049595626592226,3.812066614025406,4.0745260718657095,6230.7692307692305,0.00024686822682843925,0.751375,0.035,0.33653846153846156,0-0-2-3,AA,utterance_000004,group_0,1,fave,4,кунах,"",0.07999999999999996,ҫав,хулари,N,χ,N,χ,internal
670.3948890497606,1457.976187610761,3017.2659528039194,3.2951616109329884,3.619955129381533,3.453422168928432,6589.74358974359,0.00007913480352795719,1.1013750000000002,0.035,0.33653846153846156,0-0-3-3,AA,utterance_000004,group_0,1,fave,4,хулари,"",0.07999999999999985,кунах,<unk>,l,R,l,R,internal
616.5192880656248,1745.9128153165489,3099.521456273044,3.46696151768426,3.267755165272995,3.781325294124522,6948.717948717948,0.00016098815144896937,3.7413749999999997,0.034999999999999996,0.33653846153846145,0-0-9-4,AA,utterance_000004,group_0,1,fave,4,ҫырса,"",0.08000000000000007,пӗлтерӳсем,ҫапнӑ,s,#,s,ɕ,final
650.162120701109,1979.5869938159794,2872.525943211659,3.569025643543855,3.5933882322424324,4.104888557492341,6230.7692307692305,0.00017311167774548288,3.912375,0.037,0.32456140350877194,0-0-10-1,AA,utterance_000004,group_0,1,fave,4,ҫапнӑ,"",0.0900000000000003,ҫырса,<eps>,ɕ,P,ɕ,P,internal
466.4403902679835,1095.0939324679134,3132.0677293388026,2.119135193673185,3.7761387414012058,3.5850920178113532,6230.7692307692305,0.000010435337472493344,0.597375,0.027000000000000003,0.32142857142857145,0-0-2-1,UW,utterance_000004,group_0,1,fave,4,кунах,"",0.06000000000000005,ҫав,хулари,K,N,K,N,internal
412.8176319696541,866.1526597861789,1637.4440920201107,3.304298057357232,4.28019732047284,4.414900764592845,4256.410256410256,0.00313484405148953,0.979375,0.031,0.32978723404255317,0-0-3-1,UW,utterance_000004,group_0,1,fave,4,хулари,"",0.07000000000000006,кунах,<unk>,χ,l,χ,l,internal
410.856969913715,1743.7955763084112,2782.579320674206,3.5785854017086476,3.906162833564741,3.5047899725325666,5692.3076923076915,0.0003882531374937401,1.959375,0.031,0.32978723404255317,0-0-6-1,UW,utterance_000004,group_0,1,fave,4,юписем,"",0.07000000000000006,<eps>,ҫумне,Y,P,Y,P,internal
351.77951229269155,1792.7737288888186,2350.981540430964,2.8428234166709085,3.3956135745351785,4.620610828326372,4256.410256410256,0.0006449525443934499,2.489375,0.031,0.32978723404255317,0-0-7-1,UW,utterance_000004,group_0,1,fave,4,ҫумне,"",0.06999999999999984,юписем,пӗлтерӳсем,ɕ,M,ɕ,M,internal
476.2445307603542,2540.534661868134,3210.449998644559,3.2508900343802374,3.2408118403799713,3.6544006551053494,6410.25641025641,0.00017709868160536334,1.246375,0.045,0.33582089552238803,0-0-3-5,IY,utterance_000004,group_0,1,fave,4,хулари,"",0.1100000000000001,кунах,<unk>,R,#,R,spn,final
343.8223979270919,2468.523357914463,2836.6563325000166,2.973142747147211,2.973648690932857,3.43553330566632,6230.7692307692305,0.0000765916096636264,2.0713749999999997,0.035,0.33653846153846156,0-0-6-3,IY,utterance_000004,group_0,1,fave,4,юписем,"",0.08000000000000007,<eps>,ҫумне,P,s,P,s,internal
455.967004320348,2335.39043229161,3169.4937683996664,2.2533549509269,3.4387752172058357,3.3320916730401873,6410.25641025641,0.00004967418737507895,2.232375,0.037,0.32456140350877194,0-0-6-5,EY,utterance_000004,group_0,1,fave,4,юписем,"",0.08999999999999986,<eps>,ҫумне,s,M,s,M,internal
438.29966911261937,2715.212396335418,3283.2581401065977,2.582042217262414,3.1947605891641544,3.628156912757528,6230.7692307692305,0.000079992088576367,2.7013749999999996,0.035,0.33653846153846156,0-0-7-4,EY,utterance_000004,group_0,1,fave,4,ҫумне,"",0.08000000000000007,юписем,пӗлтерӳсем,N,#,N,P,final
