F1,F2,F3,F1_s,F2_s,F3_s,B1,B2,B3,error,time,rel_time,prop_time,max_formant,n_formant,smooth_method,file_name,id,group,label,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
293.8420077723102,993.9116329600199,1428.9206540393482,343.2124273514665,991.8334824360512,1527.0491308457233,138.5416283794969,20.169586373364446,125.93173532282991,0.005104700499602279,0.012749999999999997,0.012749999999999997,0.07499999999999998,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
301.61136640918096,992.6762566519445,1455.8093699712829,343.60871508709664,991.8456616605501,1527.2756511745883,138.4878530198346,20.256469695189075,127.31722907002074,0.005104700499602279,0.01475,0.01475,0.08676470588235292,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
313.31329798929505,992.0208441059546,1477.3686309010998,344.389624685232,991.8710835400794,1527.7196123542801,138.37210801996574,20.428592768989073,130.10735376067348,0.005104700499602279,0.016749999999999998,0.016749999999999998,0.09852941176470587,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
326.80621321334974,992.5779169813476,1491.9125099407167,345.53217817185435,991.9118235355155,1528.3631139441359,138.17840242921653,20.682600582919367,134.3391028636343,0.005104700499602279,0.018749999999999996,0.018749999999999996,0.11029411764705879,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
342.49297251063007,993.6435071415115,1507.768940230156,347.00278237138076,991.970868149506,1529.1799443066093,137.88374422491728,21.01330162973808,140.06464979248224,0.005104700499602279,0.020749999999999998,0.020749999999999998,0.12205882352941175,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
362.71306668056985,994.178401409602,1532.9668259580594,348.75824796083384,992.0519679149951,1530.1363273003526,137.45933086167656,21.4135070017903,147.34706423378745,0.005104700499602279,0.02275,0.02275,0.1338235294117647,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
387.83413652364715,994.1361123507249,1551.7258675662256,350.74710000607115,992.1594495656141,1531.1918849281924,136.87212140259737,21.87386523602612,156.25414823108983,0.005104700499602279,0.024749999999999994,0.024749999999999994,0.1455882352941176,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
408.22259198956993,993.7624947784205,1562.308620802099,352.91114052325975,992.2979940647598,1532.3007889158782,136.08675778777905,22.382733629369373,166.85011803931172,0.005104700499602279,0.026749999999999996,0.026749999999999996,0.15735294117647056,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
408.2297653438475,992.8661867585729,1567.6814535882913,355.18721600393957,992.4723884274188,1533.4130689157812,135.06777501677456,22.92613335354165,179.1849431868828,0.005104700499602279,0.028749999999999998,0.028749999999999998,0.1691176470588235,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
395.4660301047772,991.1594079573631,1570.0029281744555,357.5091366439326,992.6872602701893,1534.4760406678377,133.78200581847693,23.487837947003158,193.28135220415993,0.005104700499602279,0.03075,0.03075,0.18088235294117647,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
385.97533524282613,988.9696310055022,1573.794920743822,359.8096894107804,992.9468047374214,1535.435814131312,132.2010493180338,24.04964060581308,209.11984297043318,0.005104700499602279,0.03275,0.03275,0.1926470588235294,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
375.93624183760556,987.4805969001187,1579.8598158371465,362.0226842096749,993.2545138507918,1536.2388394186064,130.30364170972652,24.59183342846544,226.6224928902084,0.005104700499602279,0.034749999999999996,0.034749999999999996,0.20441176470588232,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
362.5922360342207,987.7940318949264,1585.7850654224242,364.0849713508282,993.6129184014945,1536.8334473768148,128.0777473218631,25.093910717319805,245.63691566754386,0.005104700499602279,0.03675,0.03675,0.21617647058823528,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
349.8469557623255,990.2872370027688,1589.8545561929827,365.93836931463716,994.0233522442923,1537.1713418999852,125.52218747287922,25.535479647449094,265.922279208288,0.005104700499602279,0.03875,0.03875,0.2279411764705882,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
343.579530005291,994.3458009488882,1594.0168378088717,367.5314444324545,994.4857482669788,1537.209002505843,122.64764668983867,25.8973282849941,287.1397590073864,0.005104700499602279,0.040749999999999995,0.040749999999999995,0.23970588235294113,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
344.9874639513327,998.0400576573259,1598.6148335552332,368.82108847344483,994.9984744136154,1536.9089583309974,119.47694197429577,26.162568343798842,308.8499958497504,0.005104700499602279,0.042749999999999996,0.042749999999999996,0.25147058823529406,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
350.1949266226837,999.2851273441337,1595.126057159122,369.77384612282896,995.5582169611184,1536.2408984106755,116.044507038063,26.317744773820436,330.51989718317793,0.005104700499602279,0.04475,0.04475,0.263235294117647,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
355.2108201184647,998.1015710171654,1557.7034079113284,370.3669517763715,996.1599168213643,1535.1825878039767,112.3951215353569,26.35379269691677,351.54035773598446,0.005104700499602279,0.04675,0.04675,0.27499999999999997,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
360.0286503412835,996.6766545339099,1503.6020227293934,370.58904373965385,996.7967630077136,1533.7205646665227,108.58199390106114,26.266728848149974,371.25517005052194,0.005104700499602279,0.04875,0.04875,0.2867647058823529,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
367.1169727133838,996.5797862104253,1499.9791884275442,370.4405335513075,997.4602456152353,1531.8505995983066,104.66437318803563,26.057990557460315,388.9996879212798,0.005104700499602279,0.05075,0.05075,0.2985294117647059,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
374.99198971058183,996.6041127515743,1537.0023509155944,369.9336184607546,998.1402687725775,1529.5779053252372,100.70490972824096,25.73437715961796,404.145983891263,0.005104700499602279,0.052750000000000005,0.052750000000000005,0.31029411764705883,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
377.3690291478144,995.3917928067693,1554.3985266749464,369.0919357764349,998.8253220884972,1526.9170918140685,96.76699999346879,25.307599425681577,416.1496983638624,0.005104700499602279,0.05475000000000001,0.05475000000000001,0.3220588235294118,3000.0,3,dct_smooth_regression,utterance_000005,0-0-0-0,group_0,SIL,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
