param,F1,F2,F3,error,file_name,id,group,label,max_formant,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
0,4.168784458162588,4.880483982806484,5.167442204342399,0.005104700499602279,utterance_000005,0-0-0-0,group_0,SIL,3000.0,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
1,-0.011003690465434661,0.0014778999652160837,0.012315274643694162,0.005104700499602279,utterance_000005,0-0-0-0,group_0,SIL,3000.0,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
2,-0.004780236995995672,-0.0019674774783884023,0.004779389023159392,0.005104700499602279,utterance_000005,0-0-0-0,group_0,SIL,3000.0,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
3,0.004320992458398158,-0.0021843934871227724,-0.0029247189208540785,0.005104700499602279,utterance_000005,0-0-0-0,group_0,SIL,3000.0,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
4,-0.020588502526960917,0.0014360007124729999,-0.002828903377007701,0.005104700499602279,utterance_000005,0-0-0-0,group_0,SIL,3000.0,1,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
0,4.1276031659419985,4.888993177903433,5.24690691255289,0.002806246689227063,utterance_000005,0-0-7-0,group_0,SIL,3358.974358974359,1,5,<eps>,"",0.08000000000000007,кулса,#,#,#,AA,,coextensive
1,-0.035696944907423804,-0.000400537042482872,-0.019781595056615524,0.002806246689227063,utterance_000005,0-0-7-0,group_0,SIL,3358.974358974359,1,5,<eps>,"",0.08000000000000007,кулса,#,#,#,AA,,coextensive
2,-0.023388945563267444,-0.0020937337550248503,-0.011538775230394645,0.002806246689227063,utterance_000005,0-0-7-0,group_0,SIL,3358.974358974359,1,5,<eps>,"",0.08000000000000007,кулса,#,#,#,AA,,coextensive
3,0.029918042668405892,0.00005354925461513981,0.006888650755966788,0.002806246689227063,utterance_000005,0-0-7-0,group_0,SIL,3358.974358974359,1,5,<eps>,"",0.08000000000000007,кулса,#,#,#,AA,,coextensive
4,0.0336434068164225,0.0027225257747327245,-0.0007851837151230742,0.002806246689227063,utterance_000005,0-0-7-0,group_0,SIL,3358.974358974359,1,5,<eps>,"",0.08000000000000007,кулса,#,#,#,AA,,coextensive
0,4.716514126686019,5.253319670483361,5.695643702867549,0.00009198160329384932,utterance_000005,0-0-1-1,group_0,AA,7666.666666666666,1,5,сан,"",0.07999999999999996,<eps>,валли,s,N,s,N,internal
1,-0.05004167337227567,0.00925488855755325,-0.005173215112621985,0.00009198160329384932,utterance_000005,0-0-1-1,group_0,AA,7666.666666666666,1,5,сан,"",0.07999999999999996,<eps>,валли,s,N,s,N,internal
2,-0.022278330100316386,0.0014291800470780803,0.005321915390387948,0.00009198160329384932,utterance_000005,0-0-1-1,group_0,AA,7666.666666666666,1,5,сан,"",0.07999999999999996,<eps>,валли,s,N,s,N,internal
3,-0.007862855854583555,0.00475779334018353,0.0012689131630952862,0.00009198160329384932,utterance_000005,0-0-1-1,group_0,AA,7666.666666666666,1,5,сан,"",0.07999999999999996,<eps>,валли,s,N,s,N,internal
