param,F1,F2,F3,error,file_name,id,group,label,max_formant,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
0,764.2438043626337,2106.190861719987,3158.158912392794,0.10133159593806632,utterance_000003,0-0-0-0,group_0,SIL,9282.051282051281,1,2,<eps>,"",0.79,#,бухгалтер,#,#,SIL,spn,coextensive
1,42.11628587294689,96.27199541796364,121.41248938921473,0.10133159593806632,utterance_000003,0-0-0-0,group_0,SIL,9282.051282051281,1,2,<eps>,"",0.79,#,бухгалтер,#,#,SIL,spn,coextensive
2,122.58182245546416,-164.79397698578046,-32.52874792646286,0.10133159593806632,utterance_000003,0-0-0-0,group_0,SIL,9282.051282051281,1,2,<eps>,"",0.79,#,бухгалтер,#,#,SIL,spn,coextensive
3,-83.34775524387085,164.8325236499918,28.107592342710348,0.10133159593806632,utterance_000003,0-0-0-0,group_0,SIL,9282.051282051281,1,2,<eps>,"",0.79,#,бухгалтер,#,#,SIL,spn,coextensive
4,-42.69995486499306,-69.1759197050548,-25.343037701554167,0.10133159593806632,utterance_000003,0-0-0-0,group_0,SIL,9282.051282051281,1,2,<eps>,"",0.79,#,бухгалтер,#,#,SIL,spn,coextensive
0,749.1768863548655,1953.0236421113004,3076.401794344333,0.00006580291068110711,utterance_000003,0-0-9-0,group_0,SIL,8205.128205128205,1,2,<eps>,"",0.05999999999999961,сисрӗ,#,#,#,EH,,coextensive
1,6.315462330421299,-65.17444590269825,-44.93364015825985,0.00006580291068110711,utterance_000003,0-0-9-0,group_0,SIL,8205.128205128205,1,2,<eps>,"",0.05999999999999961,сисрӗ,#,#,#,EH,,coextensive
2,22.362118702152973,44.76080353344002,14.699099987723312,0.00006580291068110711,utterance_000003,0-0-9-0,group_0,SIL,8205.128205128205,1,2,<eps>,"",0.05999999999999961,сисрӗ,#,#,#,EH,,coextensive
3,-6.79571439144854,42.70008095353121,21.710165192519558,0.00006580291068110711,utterance_000003,0-0-9-0,group_0,SIL,8205.128205128205,1,2,<eps>,"",0.05999999999999961,сисрӗ,#,#,#,EH,,coextensive
4,-0.2118849061746249,-10.947758636120112,24.136595373198254,0.00006580291068110711,utterance_000003,0-0-9-0,group_0,SIL,8205.128205128205,1,2,<eps>,"",0.05999999999999961,сисрӗ,#,#,#,EH,,coextensive
0,290.26260906803793,1359.2474473661234,2058.8201904321145,0.00014647367240346718,utterance_000003,0-0-2-1,group_0,EH,6230.7692307692305,1,2,мӗн,"",0.050000000000000044,бухгалтер,ҫинчен,M,N,M,N,internal
1,-38.22868014119531,-110.77802400348976,-62.260854851501485,0.00014647367240346718,utterance_000003,0-0-2-1,group_0,EH,6230.7692307692305,1,2,мӗн,"",0.050000000000000044,бухгалтер,ҫинчен,M,N,M,N,internal
2,-18.319816325495598,-15.859846088017358,-1.0590358104344657,0.00014647367240346718,utterance_000003,0-0-2-1,group_0,EH,6230.7692307692305,1,2,мӗн,"",0.050000000000000044,бухгалтер,ҫинчен,M,N,M,N,internal
3,-10.070410832658954,-12.08990465958784,-7.978476976818681,0.00014647367240346718,utterance_000003,0-0-2-1,group_0,EH,6230.7692307692305,1,2,мӗн,"",0.050000000000000044,бухгалтер,ҫинчен,M,N,M,N,internal
4,-4.499457014758175,-3.508124177954111,-4.156179052998282,0.00014647367240346718,utterance_000003,0-0-2-1,group_0,EH,6230.7692307692305,1,2,мӗн,"",0.050000000000000044,бухгалтер,ҫинчен,M,N,M,N,internal
0,561.27486246583,1395.0055556114692,2041.4683997603752,0.012020377125397053,utterance_000003,0-0-8-4,group_0,EH,6230.7692307692305,1,2,сисрӗ,"",0.52,хӑвӑрт,<eps>,R,#,R,SIL,final
1,-102.80907978706051,-32.63154472879079,-54.51458326100446,0.012020377125397053,utterance_000003,0-0-8-4,group_0,EH,6230.7692307692305,1,2,сисрӗ,"",0.52,хӑвӑрт,<eps>,R,#,R,SIL,final
2,12.113909949597659,29.133243552926277,10.800291941608977,0.012020377125397053,utterance_000003,0-0-8-4,group_0,EH,6230.7692307692305,1,2,сисрӗ,"",0.52,хӑвӑрт,<eps>,R,#,R,SIL,final
3,13.589405626706718,10.87919507924576,32.87170603187065,0.012020377125397053,utterance_000003,0-0-8-4,group_0,EH,6230.7692307692305,1,2,сисрӗ,"",0.52,хӑвӑрт,<eps>,R,#,R,SIL,final
4,-20.946436019288775,-0.9482269138152944,-21.251033249662196,0.012020377125397053,utterance_000003,0-0-8-4,group_0,EH,6230.7692307692305,1,2,сисрӗ,"",0.52,хӑвӑрт,<eps>,R,#,R,SIL,final
0,231.79516009255985,1838.8722821250528,2283.5446232260842,0.00007940388445150536,utterance_000003,0-0-3-1,group_0,IY,6230.7692307692305,1,2,ҫинчен,"",0.08000000000000007,мӗн,пӗлме,ɕ,N,ɕ,N,internal
1,-11.28899306640594,-39.8593411192667,-67.7396729523322,0.00007940388445150536,utterance_000003,0-0-3-1,group_0,IY,6230.7692307692305,1,2,ҫинчен,"",0.08000000000000007,мӗн,пӗлме,ɕ,N,ɕ,N,internal
2,-0.8118819136981877,10.101975469566819,34.71928970938291,0.00007940388445150536,utterance_000003,0-0-3-1,group_0,IY,6230.7692307692305,1,2,ҫинчен,"",0.08000000000000007,мӗн,пӗлме,ɕ,N,ɕ,N,internal
3,-1.2923042931968132,-1.0834490530537841,-15.930392383408954,0.00007940388445150536,utterance_000003,0-0-3-1,group_0,IY,6230.7692307692305,1,2,ҫинчен,"",0.08000000000000007,мӗн,пӗлме,ɕ,N,ɕ,N,internal
4,-1.4555285663250128,-0.2527414220004407,-1.7552755307149155,0.00007940388445150536,utterance_000003,0-0-3-1,group_0,IY,6230.7692307692305,1,2,ҫинчен,"",0.08000000000000007,мӗн,пӗлме,ɕ,N,ɕ,N,internal
0,360.69796738636285,1747.9132095743726,2275.35286893104,0.00032871223245465524,utterance_000003,0-0-5-6,group_0,IY,6589.74358974359,1,2,шутланине,"",0.06999999999999984,пӗлме,санюк,N,N,N,N,internal
1,-2.856628048318672,-136.93233335646244,-67.2482543170473,0.00032871223245465524,utterance_000003,0-0-5-6,group_0,IY,6589.74358974359,1,2,шутланине,"",0.06999999999999984,пӗлме,санюк,N,N,N,N,internal
2,-24.604805464300576,-27.286805384649682,0.7404706898366633,0.00032871223245465524,utterance_000003,0-0-5-6,group_0,IY,6589.74358974359,1,2,шутланине,"",0.06999999999999984,пӗлме,санюк,N,N,N,N,internal
3,-11.78657593743681,-12.494543548269336,-18.329804108823673,0.00032871223245465524,utterance_000003,0-0-5-6,group_0,IY,6589.74358974359,1,2,шутланине,"",0.06999999999999984,пӗлме,санюк,N,N,N,N,internal
