F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
369.9336184607546,998.1402687725775,1529.5779053252372,3.329066231664108,2.383769721621569,4.020679011405581,3000.0,0.005104700499602279,0.052750000000000005,0.065,0.33505154639175255,0-0-0-0,SIL,utterance_000005,group_0,1,fave,5,<eps>,"",0.17,#,сан,#,#,SIL,s,coextensive
294.54354006482424,999.9848195711736,1599.0888357215777,3.6446786203260673,2.254383096205519,4.0254147489560985,3358.974358974359,0.002806246689227063,2.4513749999999996,0.034999999999999996,0.33653846153846156,0-0-7-0,SIL,utterance_000005,group_0,1,fave,5,<eps>,"",0.08000000000000007,кулса,#,#,#,AA,,coextensive
732.5075854457666,1706.4227855555328,3136.3500430731588,3.701976887145574,3.381936798188161,4.1764724857139415,7666.666666666666,0.00009198160329384932,0.291375,0.034999999999999996,0.33653846153846145,0-0-1-1,AA,utterance_000005,group_0,1,fave,5,сан,"",0.07999999999999996,<eps>,валли,s,N,s,N,internal
730.7550635176774,1703.5266910482826,2725.5428351807163,3.339750251580435,3.6386883478755174,3.569082824402428,6230.7692307692305,0.00023645760076620632,0.484375,0.041,0.3306451612903226,0-0-2-1,AA,utterance_000005,group_0,1,fave,5,валли,"",0.09999999999999998,сан,хӑварнӑ,V,lː,V,lː,internal
732.2348242193718,1386.2588280434206,2784.501570925902,3.2635375400016517,3.562878269771627,3.711635441318931,6410.25641025641,0.0001149095904527423,0.912375,0.037,0.32456140350877194,0-0-3-3,AA,utterance_000005,group_0,1,fave,5,хӑварнӑ,"",0.08999999999999997,валли,терӗ,V,R,V,R,internal
782.1154299898758,1562.4870121632428,3101.0501336795073,3.513866583885799,3.379223532481832,3.856521287898153,6230.7692307692305,0.00002269855394336129,1.6193750000000002,0.031,0.32978723404255317,0-0-5-1,AA,utterance_000005,group_0,1,fave,5,лавҫӑ,"",0.06999999999999984,терӗ,кулса,l,V,l,V,internal
846.5697399965228,1643.886741026103,3030.8667069547123,3.9983007483213653,3.9824415605035357,4.39575561667752,7307.692307692308,0.006945313998607102,2.221375,0.095,0.334507042253521,0-0-6-4,AA,utterance_000005,group_0,1,fave,5,кулса,"",0.2599999999999998,лавҫӑ,<eps>,s,#,s,SIL,final
417.7131374033613,446.90222787947863,1820.6084471491597,3.697226156939095,2.908686717257409,3.992096953306214,3179.4871794871797,0.0005525554801787534,0.651375,0.035,0.33653846153846156,0-0-2-3,IY,utterance_000005,group_0,1,fave,5,валли,"",0.07999999999999996,сан,хӑварнӑ,lː,#,lː,χ,final
440.688475341405,1752.08335028831,3363.9741854371164,4.0449115350479214,3.3540402239356757,3.9577500895624467,7307.692307692308,0.0002898695870617368,1.1093750000000002,0.031,0.32978723404255317,0-0-3-6,AH,utterance_000005,group_0,1,fave,5,хӑварнӑ,"",0.06999999999999984,валли,терӗ,N,#,N,t,final
472.5673021933398,2458.3894257536026,3101.5665586160585,3.0743511371463565,3.2832909479546033,3.503252297390517,6410.25641025641,0.00007032316103486785,1.284375,0.041,0.3306451612903227,0-0-4-1,EY,utterance_000005,group_0,1,fave,5,терӗ,"",0.10000000000000009,хӑварнӑ,лавҫӑ,t,R,t,R,internal
517.1114517954272,2171.3508827772444,3078.7381907852327,3.2453349504481195,2.8156625229056624,4.055323698219513,6051.282051282051,0.0005839756869622796,1.426375,0.045,0.33582089552238803,0-0-4-3,EH,utterance_000005,group_0,1,fave,5,терӗ,"",0.1100000000000001,хӑварнӑ,лавҫӑ,R,#,R,l,final
433.8058012526047,781.9398213137408,3070.24094137293,2.42460533811913,2.9730161690692296,2.9882204980282236,6410.25641025641,9.739063053592686e-6,1.976375,0.025,0.3378378378378379,0-0-6-1,UW,utterance_000005,group_0,1,fave,5,кулса,"",0.050000000000000044,лавҫӑ,<eps>,K,l,K,l,internal
