F1,F2,F3,F1_s,F2_s,F3_s,B1,B2,B3,error,time,rel_time,prop_time,max_formant,n_formant,smooth_method,file_name,id,group,label,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
352.3792256323327,1808.364153489799,2698.961743406899,387.6142592846164,1839.5246034285608,2733.4010792048307,252.5746639566718,149.12258567920986,365.8383362471321,0.0006880767582626638,0.38637499999999997,0.006374999999999964,0.07968749999999954,6948.717948717948,3,dct_smooth_regression,utterance_000001,0-0-0-1,group_0,EH,1,6,мӗн,"",0.08000000000000002,#,калӑн,M,N,M,N,internal
386.87106848332803,1842.4600403142667,2735.476302395763,392.5430380393476,1851.205304006154,2741.350752739704,246.0078682506995,147.44744311428926,358.0941987342776,0.0006880767582626638,0.38837499999999997,0.008374999999999966,0.10468749999999956,6948.717948717948,3,dct_smooth_regression,utterance_000001,0-0-0-1,group_0,EH,1,6,мӗн,"",0.08000000000000002,#,калӑн,M,N,M,N,internal
414.2489538809422,1878.036651618039,2765.8628269949686,401.76668508517866,1873.4004616176533,2756.3693250800443,233.92612223965884,144.27249334510577,344.5449483861449,0.0006880767582626638,0.39037499999999997,0.010374999999999968,0.12968749999999957,6948.717948717948,3,dct_smooth_regression,utterance_000001,0-0-0-1,group_0,EH,1,6,мӗн,"",0.08000000000000002,#,калӑн,M,N,M,N,internal
433.55321558419917,1916.7134934217581,2790.5458786493414,414.1194705864531,1903.9424086730035,2776.825484937622,218.112394679907,139.90765641205644,328.3363353645997,0.0006880767582626638,0.392375,0.01237499999999997,0.1546874999999996,6948.717948717948,3,dct_smooth_regression,utterance_000001,0-0-0-1,group_0,EH,1,6,мӗн,"",0.08000000000000002,#,калӑн,M,N,M,N,internal
445.81634419814856,1956.9970044678862,2815.1288814276813,428.0898216727749,1939.9649342763134,2800.576577704068,200.5948429270626,134.7310598291068,312.8004259165031,0.0006880767582626638,0.394375,0.014374999999999971,0.1796874999999996,6948.717948717948,3,dct_smooth_regression,utterance_000001,0-0-0-1,group_0,EH,1,6,мӗн,"",0.08000000000000002,#,калӑн,M,N,M,N,internal
453.2136032484817,1997.4939786605541,2841.249646433833,442.05718149937627,1978.2954059933224,2825.2779034996474,183.2012478823025,129.11947855897955,300.64925546845717,0.0006880767582626638,0.396375,0.016374999999999973,0.20468749999999963,6948.717948717948,3,dct_smooth_regression,utterance_000001,0-0-0-1,group_0,EH,1,6,мӗн,"",0.08000000000000002,#,калӑн,M,N,M,N,internal
457.0362272451815,2030.760078176557,2861.3175693139724,454.53811556839764,2015.8737780150789,2848.7124544222734,167.2906123803392,123.39515046835598,293.59247978710914,0.0006880767582626638,0.398375,0.018374999999999975,0.22968749999999966,6948.717948717948,3,dct_smooth_regression,utterance_000001,0-0-0-1,group_0,EH,1,6,мӗн,"",0.08000000000000002,#,калӑн,M,N,M,N,internal
459.7241070164245,2055.138542221368,2871.8197729366575,464.3991334209023,2050.1333895534467,2869.0891659465938,153.68357968317562,117.79909402463572,292.27351293367303,0.0006880767582626638,0.400375,0.020374999999999976,0.2546874999999997,6948.717948717948,3,dct_smooth_regression,utterance_000001,0-0-0-1,group_0,EH,1,6,мӗн,"",0.08000000000000002,#,калӑн,M,N,M,N,internal
462.6644139207805,2073.4624525903596,2877.6164817438043,471.0006275140146,2079.2868037632393,2885.264306724433,142.7310625533295,112.49096643670072,296.3065155809666,0.0006880767582626638,0.402375,0.022374999999999978,0.2796874999999997,6948.717948717948,3,dct_smooth_regression,utterance_000001,0-0-0-1,group_0,EH,1,6,мӗн,"",0.08000000000000002,#,калӑн,M,N,M,N,internal
465.4169676965769,2088.2814150664512,2884.4484837042737,474.2496992440116,2102.4776643219952,2896.854662282853,134.4391875087019,107.56872849729085,304.2832823306334,0.0006880767582626638,0.404375,0.02437499999999998,0.3046874999999997,6948.717948717948,3,dct_smooth_regression,utterance_000001,0-0-0-1,group_0,EH,1,6,мӗн,"",0.08000000000000002,#,калӑн,M,N,M,N,internal
467.2039656562376,2102.5339890185264,2892.716667600239,474.55683782814504,2119.7832865717464,2904.2300408873734,128.5898797706107,103.09869807484789,313.79438280594485,0.0006880767582626638,0.406375,0.026374999999999982,0.32968749999999974,6948.717948717948,3,dct_smooth_regression,utterance_000001,0-0-0-1,group_0,EH,1,6,мӗн,"",0.08000000000000002,#,калӑн,M,N,M,N,internal
467.53596104783503,2116.8817972018255,2899.098304930559,472.70913437416095,2132.078075512756,2908.392897422286,124.8295887585982,99.14685983730406,321.65764217788643,0.0006880767582626638,0.408375,0.028374999999999984,0.35468749999999977,6948.717948717948,3,dct_smooth_regression,utterance_000001,0-0-0-1,group_0,EH,1,6,мӗн,"",0.08000000000000002,#,калӑн,M,N,M,N,internal
467.15654122705126,2131.991248645318,2903.7687673466635,469.6875879523172,2140.7903169285355,2910.7709304435434,122.72460851207816,95.80431943627326,324.54818495042775,0.0006880767582626638,0.410375,0.030374999999999985,0.3796874999999998,6948.717948717948,3,dct_smooth_regression,utterance_000001,0-0-0-1,group_0,EH,1,6,мӗн,"",0.08000000000000002,#,калӑн,M,N,M,N,internal
467.3298794573479,2147.6176970366555,2910.018888590487,466.4653234469237,2147.60053399552,2912.961266565616,121.7950810228996,93.20286613258158,319.9899234556573,0.0006880767582626638,0.412375,0.03237499999999999,0.40468749999999976,6948.717948717948,3,dct_smooth_regression,utterance_000001,0-0-0-1,group_0,EH,1,6,мӗн,"",0.08000000000000002,#,калӑн,M,N,M,N,internal
468.6272487382926,2162.0951788510547,2919.5684680498007,463.82554577030857,2154.1359314872907,2916.470282099951,121.54307116135787,91.52017323863363,307.2989776474822,0.0006880767582626638,0.414375,0.03437499999999999,0.4296874999999998,6948.717948717948,3,dct_smooth_regression,utterance_000001,0-0-0-1,group_0,EH,1,6,мӗн,"",0.08000000000000002,#,калӑн,M,N,M,N,internal
470.29991455056364,2175.0314811311196,2931.612684773155,462.2325836047068,2161.71176469488,2922.490614588313,121.4862568954331,90.97719222471206,287.9093161591288,0.0006880767582626638,0.416375,0.03637499999999999,0.4546874999999998,6948.717948717948,3,dct_smooth_regression,utterance_000001,0-0-0-1,group_0,EH,1,6,мӗн,"",0.08000000000000002,#,калӑн,M,N,M,N,internal
470.4293720120718,2185.0615073474255,2942.757852204289,461.7776628216212,2171.157959779054,2931.747358377442,121.20055942673146,91.83142483619692,264.829030012465,0.0006880767582626638,0.418375,0.03837499999999999,0.4796874999999998,6948.717948717948,3,dct_smooth_regression,utterance_000001,0-0-0-1,group_0,EH,1,6,мӗн,"",0.08000000000000002,#,калӑн,M,N,M,N,internal
