corpus,filepath,status,message
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584713_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584715_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584717_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584735_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584736_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584737_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584743_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584745_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584746_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584747_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584753_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584754_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584755_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584756_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584757_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584776_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584777_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584778_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584780_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584781_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584783_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584785_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584786_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584799_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584800_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584802_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584803_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584804_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584808_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584809_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584810_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584811_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584812_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584816_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584817_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584818_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584819_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584825_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584826_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584827_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584828_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584829_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584830_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584831_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584832_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584834_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584840_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584841_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584842_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584844_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584850_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584851_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584852_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584853_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584854_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584994_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584995_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584996_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584997_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584998_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27584999_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585001_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585002_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585014_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585015_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585016_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585017_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585018_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585025_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585026_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585028_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585033_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585035_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585036_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585037_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585038_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585046_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585047_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585048_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585059_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585060_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585061_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585063_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585074_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585075_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585077_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585078_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585099_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585100_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585101_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585102_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585103_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585107_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585108_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585109_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585110_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585123_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585124_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585126_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585128_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585134_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585135_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585136_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585137_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585138_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585144_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585145_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585146_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585147_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585148_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585154_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585155_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585156_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585158_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585170_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585172_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585173_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585174_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585179_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585180_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585181_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585183_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585186_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585194_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585195_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585196_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585197_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585198_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585213_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585215_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585224_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585225_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585226_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585227_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585228_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585230_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585231_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585232_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585233_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585247_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585248_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585249_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585253_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585254_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585255_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585256_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585270_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585272_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585274_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585275_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585276_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585281_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585282_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585283_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585284_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585292_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585293_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585295_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585302_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585304_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585305_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585316_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585317_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585318_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585319_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585320_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585324_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585330_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585336_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585337_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585338_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585339_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585340_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585357_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585358_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585360_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585366_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585370_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585371_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585372_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585373_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585374_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585416_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585417_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585418_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585431_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585432_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585433_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585434_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585435_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585436_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585437_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585439_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585441_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585443_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585444_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585445_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585456_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585457_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585458_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585459_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585460_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585461_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585462_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585464_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585465_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585466_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585467_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585470_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585478_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585480_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585482_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585484_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585485_points.csv,loaded,ok
vox,C:\Users\profk\Documents\GitHub\phonology-chuvash\extract\vox\fave_output\common_voice_cv_27585486_points.csv,loaded,ok
