F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
527.998087168574,2671.7665114985,3263.957240815472,3.094940754269216,3.854576134776477,4.6659863145165055,7487.179487179487,0.0059920307355543,0.8713749999999999,0.055,0.3353658536585366,0-0-2-5,EY,utterance_000002,group_0,1,fave,3,акцине,,0.14,ҫак,4-мӗш,N,#,N,spn,final
321.6023662550944,748.2798853390223,1535.357910525784,3.6331864081884726,3.947364781007604,4.254319515635182,3897.4358974358975,0.0017256087101262,2.087375,0.027,0.3214285714285714,0-0-5-1,UW,utterance_000002,group_0,1,fave,3,хутшӑнатӑп,,0.06,класранпа,#,χ,tʃ,χ,tʃ,internal
648.7239360020023,1722.931700036463,2715.0593424665726,2.9601276353842745,3.3043689401467846,4.194548822627897,5692.307692307692,8.34638154979e-05,2.539375,0.031,0.3297872340425531,0-0-5-7,AH,utterance_000002,group_0,1,fave,3,хутшӑнатӑп,,0.0700000000000002,класранпа,#,t,P,t,P,internal
1235.795436854154,2982.356916264046,4598.61207964607,4.256818396777337,4.499484588124635,4.688231689720243,9282.05128205128,0.1013315959380663,0.25875,0.271,0.3329238329238329,0-0-0-0,SIL,utterance_000003,group_0,1,fave,2,<eps>,,0.79,#,бухгалтер,#,#,SIL,spn,coextensive
1100.606499031757,2763.052422156427,4344.183007308688,4.272900348299181,4.46055077468019,4.651618773038504,8205.128205128205,6.58029106811e-05,4.207375000000001,0.027,0.3214285714285714,0-0-9-0,SIL,utterance_000003,group_0,1,fave,2,<eps>,,0.0599999999999996,сисрӗ,#,#,#,EH,,coextensive
272.21832878552846,1642.7064503072809,2763.6608665448407,3.697616102851173,3.6398919954212414,3.626915338918308,6230.769230769231,0.0001464736724034,1.016375,0.025,0.3378378378378379,0-0-2-1,EH,utterance_000003,group_0,1,fave,2,мӗн,,0.05,бухгалтер,ҫинчен,M,N,M,N,internal
673.1119523513947,1893.3988619752315,2782.4548913018784,3.608837783791049,4.0295284374626,4.268906294654264,6230.769230769231,0.012020377125397,3.764375,0.181,0.3327205882352941,0-0-8-4,EH,utterance_000003,group_0,1,fave,2,сисрӗ,,0.52,хӑвӑрт,<eps>,R,#,R,SIL,final
311.8493094651818,2543.210701805131,3153.427088238333,3.323648331668955,3.4091811165979147,3.870497950621144,6230.769230769231,7.94038844515e-05,1.211375,0.035,0.3365384615384615,0-0-3-1,IY,utterance_000003,group_0,1,fave,2,ҫинчен,,0.08,мӗн,пӗлме,ɕ,N,ɕ,N,internal
478.8065265991156,2200.667327437435,3099.603280876889,3.9238098604413336,3.5474440952815502,3.8691726155503248,6589.74358974359,0.0003287122324546,2.239375,0.031,0.3297872340425531,0-0-5-6,IY,utterance_000003,group_0,1,fave,2,шутланине,,0.0699999999999998,пӗлме,санюк,N,N,N,N,internal
368.0725764545248,2270.3060427555915,3136.1118091760427,3.810471548921568,3.455574123867845,3.4276075606288114,6230.769230769231,0.0004804372732622,3.431375,0.035,0.3365384615384615,0-0-8-1,IY,utterance_000003,group_0,1,fave,2,сисрӗ,,0.08,хӑвӑрт,<eps>,s,s,s,s,internal
454.8658794478533,2432.944953164345,3146.030714889634,3.435610234362127,3.4275168063003547,3.755451725038416,7128.205128205128,4.588530772094602e-06,1.397375,0.027,0.3214285714285714,0-0-3-4,EY,utterance_000003,group_0,1,fave,2,ҫинчен,,0.06,мӗн,пӗлме,tʃ,N,tʃ,N,internal
524.2204013183983,2299.282774574649,2967.463624138561,3.5251724312909936,3.122010118121117,3.3220235493644106,6589.74358974359,2.8929576578e-05,1.7793750000000002,0.031,0.3297872340425531,0-0-4-4,EY,utterance_000003,group_0,1,fave,2,пӗлме,,0.07,ҫинчен,шутланине,M,#,M,SH,final
484.48799477553257,2745.3289650171146,3376.0417565409707,3.4556381031782624,3.368632534713984,3.4183894042246363,6589.74358974359,6.61764108374e-05,2.3843750000000004,0.041,0.3306451612903226,0-0-5-8,EY,utterance_000003,group_0,1,fave,2,шутланине,,0.1,пӗлме,санюк,N,#,N,s,final
324.6900279673977,788.7625909583986,1424.400441567708,3.4056119719218154,3.851537972467052,4.154796191711522,3000.0,0.0001470571665693,1.936375,0.025,0.3378378378378378,0-0-5-1,UW,utterance_000003,group_0,1,fave,2,шутланине,,0.05,пӗлме,санюк,SH,t,SH,t,internal
774.5110002954829,3018.428433463331,4553.008483425409,3.707168355270519,3.6998496305098416,4.329398347661022,10000.0,0.002002876229462,2.792375,0.037,0.3245614035087719,0-0-6-4,UW,utterance_000003,group_0,1,fave,2,санюк,,0.0900000000000003,шутланине,хӑвӑрт,Y,K,Y,K,internal
