F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,f0,intensity,optimized,word,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context,phon_stress,sidx,sN,syl_pos,syl_open_closed
797.7223889902812,1930.522272870896,2976.370552374456,4.4869602332698,4.617824995944217,4.686348701552581,5871.794871794871,0.0404710222945235,0.05875,0.071,0.3317757009345794,0-0-0-0,SIL,utterance_009528,group_0,1,fave,,17.443322122584725,4,SIL,0.19,#,S.'AAR.AAJ,#,#,SIL,S,coextensive,,,,,
406.2177148724345,2772.428131534537,3546.7531406729718,3.499800747513898,3.841979154017951,4.241734074087767,7846.153846153846,0.0060462823652135,1.166375,0.045,0.335820895522388,0-0-3-0,SIL,utterance_009528,group_0,1,fave,210.9081103793917,57.29956381290737,4,SIL,0.1100000000000001,P.AAT.'EHNtʃ.EYN,J.EYR.'OWF.EYJ,#,#,N,J,coextensive,,,,,
922.5194992886198,1789.5798274084052,3093.0688399103724,4.708771040340969,4.633192084451187,4.699681760004035,6051.282051282051,0.0643107659286936,3.782375,0.077,0.3290598290598291,0-0-8-0,SIL,utterance_009528,group_0,1,fave,,15.470181900927,4,SIL,0.2099999999999999,'IYLT.EHNtʃ.EH,#,#,#,EH0 [sidx=3/sN=3/pos=final/oc=open],,coextensive,,,,,
870.4274119848292,1774.8001795070388,2975.1637093914105,3.796138023658527,3.5633499120620784,3.633698735315555,6948.717948717948,2.11342754918e-05,0.3213749999999999,0.0349999999999999,0.3365384615384614,0-0-1-1,AA,utterance_009528,group_0,1,fave,216.7927643579352,79.9442552782174,4,S.'AAR.AAJ,0.08,SIL,P.AAT.'EHNtʃ.EYN,S,R,S,R,internal,0.0,1.0,2.0,initial,open
901.3995807732438,1758.892679574656,2788.7283485876624,4.058637171619655,3.4271394545153178,4.048296547385876,7666.666666666666,6.47926072125e-05,0.4393749999999999,0.031,0.3297872340425531,0-0-1-3,AA,utterance_009528,group_0,1,fave,199.52212673771623,77.5356171173648,4,S.'AAR.AAJ,0.07,SIL,P.AAT.'EHNtʃ.EYN,R,J,R,J,internal,1.0,2.0,2.0,final,closed
748.5667210752475,1681.9390006128956,2660.6233526807005,3.5811585233365646,3.2229484199582576,3.5415828140339727,6589.74358974359,0.0001759653448539,0.6323749999999999,0.037,0.3245614035087719,0-0-2-1,AA,utterance_009528,group_0,1,fave,234.26657273463732,78.34666095236216,4,P.AAT.'EHNtʃ.EYN,0.0899999999999999,S.'AAR.AAJ,SIL,P,T,P,T,internal,0.0,1.0,3.0,initial,open
450.3096043225534,2207.4359917205597,3280.2478041140034,3.221829520974252,3.6595786839560978,3.40361794954606,6589.74358974359,1.67890726363e-05,0.779375,0.031,0.3297872340425531,0-0-2-3,EH,utterance_009528,group_0,1,fave,237.2609225846817,75.02647033392677,4,P.AAT.'EHNtʃ.EYN,0.0699999999999999,S.'AAR.AAJ,SIL,T,N,T,N,internal,0.0,2.0,3.0,med,open
412.6890672409792,2401.082016646593,3122.9026291362275,3.265833569921892,3.379571842668253,3.546572597537135,6410.25641025641,3.28493815852e-05,3.047375,0.027,0.3214285714285714,0-0-7-3,EH,utterance_009528,group_0,1,fave,200.71555351963625,70.43592009866371,4,'IYLT.EHNtʃ.EH,0.06,J.AATL.'AAɕN.IY,SIL,T,N,T,N,internal,0.0,2.0,3.0,med,open
474.6549665428618,2502.2362263693385,2985.384584983944,3.422762456158994,3.300187300406849,3.800745841358751,6410.25641025641,0.0004352572418279,0.986375,0.045,0.335820895522388,0-0-2-6,EY,utterance_009528,group_0,1,fave,233.27635711509117,75.42615722921289,4,P.AAT.'EHNtʃ.EYN,0.1100000000000001,S.'AAR.AAJ,SIL,tʃ,N,tʃ,N,internal,1.0,3.0,3.0,final,closed
383.2216709155956,2646.740240228376,3177.884446194573,3.201037907751778,3.1918816907827656,3.4861917285146253,6589.74358974359,2.83277365367e-05,1.316375,0.025,0.3378378378378378,0-0-4-1,EY,utterance_009528,group_0,1,fave,217.8359901532398,73.21899901242001,4,J.EYR.'OWF.EYJ,0.05,SIL,spn,J,R,J,R,internal,0.0,1.0,3.0,initial,open
708.4168469846434,1696.353564557902,2508.2190617901656,3.8181717260968777,3.15917749809974,4.138730718725284,6410.25641025641,0.0003630522079896,1.422375,0.037,0.3245614035087719,0-0-4-3,OW,utterance_009528,group_0,1,fave,197.82550611476785,73.10299248812964,4,J.EYR.'OWF.EYJ,0.09,SIL,spn,R,F,R,F,internal,0.0,2.0,3.0,med,open
335.07691206015136,1840.347374566291,3075.206053425584,4.44911186993175,3.216171864677176,3.68052078225594,6051.282051282051,0.0161518044711206,2.751375,0.035,0.3365384615384615,0-0-6-7,IY,utterance_009528,group_0,1,fave,207.0687258324896,68.29798550889551,4,J.AATL.'AAɕN.IY,0.0799999999999996,spn,'IYLT.EHNtʃ.EH,N,#,N,IY1 [sidx=1/sN=3/pos=initial/oc=closed],final,1.0,3.0,3.0,final,open
362.48664629891744,2795.4487572869416,3412.665684389967,3.587140046315337,3.61954327610248,4.431454937693852,6769.2307692307695,0.000281594728726,2.834375,0.041,0.3306451612903226,0-0-7-0,IY,utterance_009528,group_0,1,fave,200.73641408461543,67.04807992918289,4,'IYLT.EHNtʃ.EH,0.1,J.AATL.'AAɕN.IY,SIL,#,L,IY1 [sidx=3/sN=3/pos=final/oc=open],L,initial,1.0,1.0,3.0,initial,closed
479.9419496918387,791.7928683281182,1745.4882871813738,3.633929228198457,3.975292853377842,4.196072504519935,3358.974358974359,0.0209000666625692,3.314375,0.181,0.3327205882352941,0-0-7-6,EH,utterance_009528,group_0,1,fave,162.97411873914902,63.48366296545158,4,'IYLT.EHNtʃ.EH,0.52,J.AATL.'AAɕN.IY,SIL,tʃ,#,tʃ,SIL,final,0.0,3.0,3.0,final,open
