F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,f0,intensity,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context,sidx,sN,syl_pos,syl_open_closed
968.7766051857928,2090.0505690599166,3010.11679679509,3.385272316785866,4.238681358093613,4.379040221461372,5153.846153846154,0.0019558247432582,0.07275,0.0849999999999999,0.3346456692913385,0-0-0-0,SIL,utterance_016724,group_0,1,fave,,22.13027610012057,2,<eps>,,0.23,#,патшалӑх,#,#,SIL,P,coextensive,,,,
1010.1180012588588,1981.2442144463823,3140.6593948637583,3.5829836242757027,4.162205805965135,4.408789361306903,5512.820512820513,1.1482820981e-05,2.116375,0.025,0.3378378378378378,0-0-4-0,SIL,utterance_016724,group_0,1,fave,,31.088389896547323,2,<eps>,,0.0500000000000002,ӑшталанать,#,#,#,T,,coextensive,,,,
841.0134745367436,1385.158608520176,2932.307126273691,3.4492925621263897,3.5299367649368887,5.051068408407222,6230.769230769231,0.0009102269036363,0.3043749999999999,0.041,0.3306451612903226,0-0-1-1,AA0,utterance_016724,group_0,1,fave,227.29480767112096,82.04098013851656,2,патшалӑх,0.0,0.1,<eps>,пирӗншӗн,P,tʃ,P,tʃ,internal,,,,
778.9204601023606,1468.172021845147,3189.417346847447,3.152710337369502,3.2633608712830173,4.503067153105477,5692.307692307692,5.11179578442e-05,1.566375,0.025,0.3378378378378378,0-0-3-3,AA0,utterance_016724,group_0,1,fave,253.4141294858142,84.21008640094749,2,ӑшталанать,0.0,0.05,пирӗншӗн,<eps>,T,L,T,L,internal,,,,
746.8176476080598,1406.5099453189446,3161.38159345672,3.5426413999018984,3.527858674886486,4.422415024258578,5692.307692307692,0.0014755547950532,1.681375,0.035,0.3365384615384615,0-0-3-5,AA0,utterance_016724,group_0,1,fave,232.14958702362432,81.66765485395237,2,ӑшталанать,0.0,0.08,пирӗншӗн,<eps>,L,N,L,N,internal,,,,
895.819769180028,1763.923414476204,3312.0858913677266,3.810529382510437,3.738633623821113,4.67355452755717,7128.205128205128,0.0001725956612431,0.519375,0.031,0.3297872340425531,0-0-1-3,AA1,utterance_016724,group_0,1,fave,267.58644616079863,83.66727356465013,2,патшалӑх,1.0,0.0699999999999999,<eps>,пирӗншӗн,tʃ,L,tʃ,L,internal,,,,
820.8972671749797,1905.5668595329976,3192.2913415630896,3.267074035630812,3.3577523820866757,3.634482106910783,6769.2307692307695,0.0021223568195888,1.841375,0.0549999999999999,0.3353658536585365,0-0-3-7,AA1,utterance_016724,group_0,1,fave,165.50295069381576,80.6522182704807,2,ӑшталанать,1.0,0.1399999999999999,пирӗншӗн,<eps>,N,T,N,T,internal,,,,
335.81744989498765,2629.5069218835074,3093.089115537406,3.442425347102419,3.2002221651988654,3.593534143316255,5512.820512820513,0.0003136669123201,0.862375,0.037,0.324561403508772,0-0-2-1,IY1,utterance_016724,group_0,1,fave,259.071269755945,82.59728242936549,2,пирӗншӗн,1.0,0.0899999999999999,патшалӑх,ӑшталанать,P,R,P,R,internal,,,,
520.4030876252152,2037.186152805741,2997.7423205309087,3.2414560089300237,3.3256722681623074,4.043155025640082,5153.846153846154,0.0001439067107853,1.181375,0.0349999999999999,0.3365384615384614,0-0-2-6,EH0,utterance_016724,group_0,1,fave,269.5546141278717,85.68698516284527,2,пирӗншӗн,0.0,0.08,патшалӑх,ӑшталанать,SH,N,SH,N,internal,,,,
601.1296983692309,1365.305980455522,3064.394433349616,3.019182485813628,3.4001218517555127,3.583345309882494,5871.794871794871,0.0013307458067158,1.3513750000000002,0.0349999999999999,0.3365384615384614,0-0-3-0,AH0,utterance_016724,group_0,1,fave,179.80280745185152,80.7673579830928,2,ӑшталанать,0.0,0.0799999999999998,пирӗншӗн,<eps>,#,SH,N,SH,initial,,,,
