F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,f0,intensity,optimized,word,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context,phon_stress,sidx,sN,syl_pos,syl_open_closed
449.7344407954476,808.6968120412945,1756.825751218757,3.5909047935401657,3.109798437371346,4.825285256145728,3897.4358974358975,0.0075048065104846,0.271375,0.035,0.3365384615384615,0-0-1-1,UW,utterance_019889,group_0,1,fave,294.7810725862024,80.49923719714178,3,'K.UWRSK,0.08,'V.AHL,P.EHK.'IYNtʃ.EY,K,R,K,R,internal,1.0,1.0,1.0,initial,closed
511.012788845372,3396.0514075996048,4843.119118447921,3.488547190985271,4.331131484536733,4.128057058688249,10000.0,4.55474823144e-05,3.137375,0.027,0.3214285714285714,0-0-8-1,UW,utterance_019889,group_0,1,fave,263.699290925054,80.55016521473335,3,'K.UWN,0.06,spn,SHT.UWRML.AAN.'IYN.EY,K,N,K,N,internal,1.0,1.0,1.0,initial,closed
450.1597018120642,2465.894675350815,3423.36986307907,3.970096118656865,3.901053052785144,4.471651111902445,8743.589743589742,2.06436246814e-05,0.586375,0.025,0.3378378378378379,0-0-2-1,EH,utterance_019889,group_0,1,fave,257.18594923079894,78.86912677579751,3,P.EHK.'IYNtʃ.EY,0.05,'K.UWRSK,'ɕ.AAP.AHɕN.AH,P,K,P,K,internal,0.0,1.0,3.0,initial,open
608.1006720423123,2458.221786828864,3570.4539995365585,3.68341074897019,4.243795323130669,4.02425449734772,5871.794871794871,0.0031965521790357,0.767375,0.027,0.3214285714285714,0-0-2-3,IY,utterance_019889,group_0,1,fave,266.0539238926588,75.3477087432053,3,P.EHK.'IYNtʃ.EY,0.0599999999999999,'K.UWRSK,'ɕ.AAP.AHɕN.AH,K,N,K,N,internal,0.0,2.0,3.0,med,open
392.0226320968234,2771.83012855463,3643.402917472509,2.558020297232727,3.7294665093473767,3.752430410111218,7487.179487179487,5.39837816284e-05,0.991375,0.035,0.3365384615384615,0-0-2-6,EY,utterance_019889,group_0,1,fave,197.106238417894,81.01001360862972,3,P.EHK.'IYNtʃ.EY,0.08,'K.UWRSK,'ɕ.AAP.AHɕN.AH,tʃ,#,tʃ,ɕ,final,1.0,3.0,3.0,final,open
405.3676663190642,2848.4377090298867,3870.340711856712,3.024537060109169,3.6831810823730815,4.012848042841533,6230.769230769231,3.52600102346e-05,2.636375,0.025,0.3378378378378379,0-0-6-5,EY,utterance_019889,group_0,1,fave,231.9994950206206,80.91154237606084,3,HH.UWL.'IYN.EY,0.0500000000000002,spn,spn,N,#,N,spn,final,1.0,3.0,3.0,final,open
708.7077708858965,1963.328628257648,2677.207612049662,3.649162438000251,3.9771848587054,4.426732998672181,5692.307692307692,0.0023237405847201,1.189375,0.051,0.3311688311688312,0-0-3-1,AA,utterance_019889,group_0,1,fave,179.67454585875413,77.81846382704944,3,'ɕ.AAP.AHɕN.AH,0.1300000000000001,P.EHK.'IYNtʃ.EY,SIL,ɕ,P,ɕ,P,internal,1.0,1.0,3.0,initial,open
464.000409681252,1702.441863571775,2714.132071536073,3.746921363767376,3.92591347109629,4.592866092853186,5871.794871794871,0.001879189344246,1.596375,0.045,0.335820895522388,0-0-3-6,AH,utterance_019889,group_0,1,fave,169.0833377203526,78.61229595198947,3,'ɕ.AAP.AHɕN.AH,0.1099999999999998,P.EHK.'IYNtʃ.EY,SIL,N,#,N,SIL,final,0.0,3.0,3.0,final,open
577.0246366143471,2296.0329682235533,3116.228591806417,3.825107284615079,3.5455099179998366,3.8818042517526665,6769.2307692307695,5.69539577427e-05,1.699375,0.031,0.3297872340425531,0-0-4-0,SIL,utterance_019889,group_0,1,fave,239.56198239628725,69.1193623933694,3,SIL,0.07,'ɕ.AAP.AHɕN.AH,spn,#,#,AH0 [sidx=3/sN=3/pos=final/oc=open],spn,coextensive,,,,,
503.3810335524294,910.868670876061,2047.680092699283,2.7275060251670724,4.053833633168347,4.479348150261566,4615.384615384615,0.0003972999049355,2.437375,0.027,0.3214285714285714,0-0-6-1,UW,utterance_019889,group_0,1,fave,233.18839630443705,80.1359521841002,3,HH.UWL.'IYN.EY,0.06,spn,spn,HH,L,HH,L,internal,0.0,1.0,3.0,initial,open
709.4837292429331,1387.4429546035528,3081.8219726680127,3.600638658490017,3.4750881468080808,4.192091754073451,6589.74358974359,9.9312825972e-05,3.621375,0.035,0.3365384615384615,0-0-9-6,AA,utterance_019889,group_0,1,fave,235.22780866486676,80.26785569268704,3,SHT.UWRML.AAN.'IYN.EY,0.08,'K.UWN,P.'AAJ.AAN,L,N,L,N,internal,0.0,2.0,4.0,med,open
464.9300825479255,2806.817693113748,3737.913035154995,3.0817781676135647,4.221660740815875,4.229331925316803,6230.769230769231,0.0002975309596957,3.892375,0.037,0.3245614035087719,0-0-9-10,EY,utterance_019889,group_0,1,fave,246.50569053768524,81.08827274748973,3,SHT.UWRML.AAN.'IYN.EY,0.0900000000000003,'K.UWN,P.'AAJ.AAN,N,#,N,P,final,1.0,4.0,4.0,final,open
678.8984006711265,2114.3007518208065,3216.4588379967886,4.029972263599644,3.73853266798623,4.367191855000654,6769.2307692307695,9.16872643498495e-06,4.247375000000001,0.027,0.3214285714285714,0-0-10-3,AA,utterance_019889,group_0,1,fave,192.10094022180652,77.99179340296484,3,P.'AAJ.AAN,0.0599999999999996,SHT.UWRML.AAN.'IYN.EY,'T.AA,J,N,J,N,internal,1.0,2.0,2.0,final,closed
769.2368016676295,1912.19304524742,2864.752264404031,3.5422665886852487,3.845690909208194,4.237929646000671,6051.282051282051,0.0009051823830503,4.852374999999999,0.057,0.3275862068965517,0-0-13-3,AA,utterance_019889,group_0,1,fave,163.43334214340814,77.26052864335854,3,T.'AHV.AAT,0.1500000000000003,'AAS,#,V,T,V,T,internal,1.0,2.0,2.0,final,closed
766.7667101034529,1703.7074822342267,2964.442042353553,4.00751647851407,3.89865331050961,4.217277609406426,6769.2307692307695,5.89179928711e-05,4.499375,0.031,0.3297872340425531,0-0-12-0,AA,utterance_019889,group_0,1,fave,159.6591959884542,77.33425251592989,3,'AAS,0.0699999999999994,'T.AA,T.'AHV.AAT,#,S,AA1 [sidx=1/sN=1/pos=initial/oc=open],S,initial,1.0,1.0,1.0,initial,closed
