F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,f0,intensity,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context,sidx,sN,syl_pos,syl_open_closed
1075.7680402257663,2037.5297100902792,2897.5026747639936,4.256939858738188,4.304115931628098,4.094277358984957,5153.846153846154,0.0292805957769988,0.16475,0.177,0.3314606741573033,0-0-0-0,SIL,utterance_001947,group_0,1,fave,,28.2336364273584,5,<eps>,,0.51,#,вӗсенчен,#,#,SIL,V,coextensive,,,,
370.5351914507972,1122.0622824550433,1702.0003562519323,2.69731347955438,3.697637209948597,3.8541945282649,3358.974358974359,0.1220017506023461,1.146375,0.325,0.3336755646817249,0-0-2-0,SIL,utterance_001947,group_0,1,fave,182.3139604894556,71.17878547282518,5,<eps>,,0.95,вӗсенчен,<unk>,#,#,N,spn,coextensive,,,,
317.9675189090651,1282.186128047333,2473.13396184706,3.205282843800208,3.433805974122609,3.512934052179507,4974.358974358975,0.0031021874468991,2.151375,0.075,0.3348214285714285,0-0-4-0,SIL,utterance_001947,group_0,1,fave,176.04512798078912,70.15185180806287,5,<eps>,,0.1999999999999997,<unk>,юсавне,#,#,spn,J,coextensive,,,,
379.8859286731316,2124.151889786399,2837.8226239723526,2.8020738722201264,3.299075710370456,3.710899248719318,5153.846153846154,0.0015751036314951,3.972375,0.037,0.324561403508772,0-0-10-0,SIL,utterance_001947,group_0,1,fave,,47.05136755980731,5,<eps>,,0.0899999999999998,илет,ыттисен,#,#,T,IX0,coextensive,,,,
682.419663006269,1762.1714615115764,2759.290514335912,4.3698598758259175,4.468980962452584,4.132279687976702,5512.820512820513,0.1763091019713098,6.1733125,0.159,0.3326359832635983,0-0-16-0,SIL,utterance_001947,group_0,1,fave,261.7714704536969,59.594218091317536,5,<eps>,,0.4535,ҫинче,#,#,#,EY1,,coextensive,,,,
369.1203925822351,2296.7233215789934,3880.990603310452,2.5646122934933544,4.215485793949226,3.838492095527571,8743.589743589742,0.0001910711924805,0.651375,0.035,0.3365384615384615,0-0-1-3,EY0,utterance_001947,group_0,1,fave,185.48829381426933,81.41467024519022,5,вӗсенчен,0.0,0.0799999999999999,<eps>,<eps>,S,N,S,N,internal,,,,
382.2480799560576,2146.512308362041,2635.9194550144693,2.9500511254893347,3.851336405509601,3.668239663427837,4974.358974358975,5.37567217849e-05,0.832375,0.037,0.324561403508772,0-0-1-6,EY1,utterance_001947,group_0,1,fave,206.4764267248442,80.54442006637944,5,вӗсенчен,1.0,0.09,<eps>,<eps>,tʃ,N,tʃ,N,internal,,,,
409.1220988916979,2145.5574668641725,2667.6549005045927,3.04031131238226,3.734334480036306,3.463103986848293,5153.846153846154,2.13275057084e-05,2.797375,0.027,0.3214285714285714,0-0-5-6,EY1,utterance_001947,group_0,1,fave,215.92160256205676,73.19948106915922,5,юсавне,1.0,0.06,<eps>,фонд,N,#,N,F,final,,,,
328.83918061825784,2311.0717041406683,2781.49692759296,2.6378545829878663,3.8610121181682815,3.945653106756632,5153.846153846154,8.41598019355e-05,3.627375,0.027,0.3214285714285714,0-0-8-3,EY1,utterance_001947,group_0,1,fave,154.4904824871229,70.39245003201815,5,ҫине,1.0,0.06,хӑйӗн,илет,N,#,N,IY0,final,,,,
377.76707875889264,2117.2214309110395,2553.7312751810346,2.905782246500517,3.839404372858977,3.595416965709316,4794.871794871795,0.0003808197794865,3.812375,0.037,0.3245614035087719,0-0-9-2,EY1,utterance_001947,group_0,1,fave,134.2544209157619,67.73265055213562,5,илет,1.0,0.0900000000000003,ҫине,<eps>,L,T,L,T,internal,,,,
