F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,f0,intensity,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context,sidx,sN,syl_pos,syl_open_closed
355.30963254083,964.4114713507986,1525.6039856537702,3.8590883853304296,3.632407957257289,4.085442526631108,3000.0,0.0233624318766459,0.20475,0.217,0.3318042813455658,0-0-0-0,SIL,utterance_016781,group_0,1,fave,,17.218852714243344,3,<eps>,,0.63,#,тен,#,#,SIL,T,coextensive,,,,
407.92831346991767,960.234097894596,1467.5375947475231,3.805836319623272,3.845603224540245,4.19413962372797,3000.0,0.0615669023299633,3.527375,0.227,0.3318713450292398,0-0-10-0,SIL,utterance_016781,group_0,1,fave,266.6607948372755,61.13550788337435,3,<eps>,,0.6600000000000001,пуль,#,#,#,L,,coextensive,,,,
289.7640200524182,501.1378870378547,1785.232442708778,4.049558187722335,3.4584158707041146,4.379434793338854,3179.48717948718,0.0058045516321382,0.726375,0.045,0.335820895522388,0-0-1-1,EY1,utterance_016781,group_0,1,fave,260.6244331452706,81.3443856485636,3,тен,1.0,0.1099999999999999,<eps>,пӗр-пӗр,T,N,T,N,internal,,,,
451.3094466706657,2103.5922228608856,3036.811299705929,3.387356068732582,3.362689659263366,4.491524024415771,6589.74358974359,0.0011961881033854,2.337375,0.027,0.3214285714285714,0-0-6-6,EY1,utterance_016781,group_0,1,fave,237.9974381354488,74.61408688853676,3,йӑмрасем,1.0,0.06,<eps>,хушшинче,S,M,S,M,internal,,,,
469.95546850072105,2123.850010373587,2851.070724084876,2.93419314086231,3.001908356650192,3.665581862306324,5153.846153846154,7.08426098768e-05,2.889375,0.031,0.3297872340425531,0-0-7-6,EY1,utterance_016781,group_0,1,fave,182.11742572235272,73.65923096888487,3,хушшинче,1.0,0.0700000000000002,йӑмрасем,тӑнӑ,tʃ,#,tʃ,T,final,,,,
535.1135013831905,1819.143109201304,2714.4855670260013,3.400905304707324,3.133216929121755,3.9220998465497456,5512.820512820513,9.525598653705238e-06,1.006375,0.025,0.3378378378378378,0-0-2-1,EH2,utterance_016781,group_0,1,fave,257.8087616845249,80.81438145910636,3,пӗр-пӗр,2.0,0.05,тен,<eps>,P,R,P,R,internal,,,,
485.6140157571408,1374.087285778114,2441.0257532064047,3.4198949330382806,3.1242486822399407,4.237641323046327,5153.846153846154,5.620442067065538e-06,1.176375,0.025,0.3378378378378378,0-0-2-4,EH0,utterance_016781,group_0,1,fave,240.43898790509283,79.14498622504722,3,пӗр-пӗр,0.0,0.05,тен,<eps>,P,R,P,R,internal,,,,
697.2898348202141,1019.3641864011024,1625.9407473922226,3.706137765275304,3.678097063788839,3.8797141920876577,3000.0,0.0008556561522302,2.184375,0.041,0.3306451612903226,0-0-6-4,AA0,utterance_016781,group_0,1,fave,234.50569201615443,79.28323963838581,3,йӑмрасем,0.0,0.1,<eps>,хушшинче,R,S,R,S,internal,,,,
439.1801525366953,991.343159508718,3138.4230355720047,3.639569569904496,3.065914174022516,3.847141829781356,5871.794871794871,2.875817295878661e-06,2.536375,0.025,0.3378378378378378,0-0-7-1,UW0,utterance_016781,group_0,1,fave,228.02837697897547,69.68874078474951,3,хушшинче,0.0,0.0500000000000002,йӑмрасем,тӑнӑ,χ,ʃː,χ,ʃː,internal,,,,
277.94010862192255,735.9692934876327,1771.5825019623474,3.3462406188329648,4.12998329620785,4.283059585104691,3000.0,0.0044843935712135,2.717375,0.027,0.3214285714285714,0-0-7-3,IY0,utterance_016781,group_0,1,fave,196.309633085412,66.6245036455477,3,хушшинче,0.0,0.06,йӑмрасем,тӑнӑ,ʃː,N,ʃː,N,internal,,,,
598.326716486155,1618.8501185813298,3322.91432880626,3.593803489439574,3.4145549343986765,3.68343421894048,5333.333333333333,2.78161870073e-05,3.049375,0.031,0.3297872340425531,0-0-8-1,AH2,utterance_016781,group_0,1,fave,243.99295779670743,71.92843898328451,3,тӑнӑ,2.0,0.0699999999999998,хушшинче,пуль,T,N,T,N,internal,,,,
366.03616313816434,741.4120686154075,1297.9345225465277,3.399169554344607,3.528724551627671,3.575420665963565,3000.0,0.0016079587907958,3.184375,0.041,0.3306451612903226,0-0-8-3,AH0,utterance_016781,group_0,1,fave,246.01985271865303,71.79867547990285,3,тӑнӑ,0.0,0.1,хушшинче,пуль,N,#,N,P,final,,,,
