F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,f0,intensity,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context,sidx,sN,syl_pos,syl_open_closed
366.9922537425671,979.7074495024544,1652.2158908502977,3.891883518205678,2.9833464834862817,3.5157787329089265,3179.48717948718,0.0225687959634953,0.17875,0.191,0.3327526132404181,0-0-0-0,SIL,utterance_015577,group_0,1,fave,,32.36693929197565,4,<eps>,,0.55,#,ун,#,#,SIL,UW1,coextensive,,,,
459.1642732826337,993.6634418274908,1664.7691651493612,3.3279684728239483,2.843207347480593,4.112226742624077,3179.48717948718,0.0103731367972018,3.131375,0.075,0.3348214285714285,0-0-8-0,SIL,utterance_015577,group_0,1,fave,,58.91762615061889,4,<eps>,,0.1999999999999997,кайрӗҫ,анчах,#,#,ɕ,AA0,coextensive,,,,
328.5531898865408,1004.9140251414684,1537.4915345032118,3.608016551606536,2.5367832112909774,4.260358958967859,3000.0,0.0149371306583321,6.139375,0.071,0.3317757009345794,0-0-15-0,SIL,utterance_015577,group_0,1,fave,,30.978805261448493,4,<eps>,,0.1899999999999995,пулчӗ,темиҫе,#,#,EH0,T,coextensive,,,,
1006.7238609935644,2082.0008416572787,2962.083950261308,3.3110993531657837,3.786923173908858,4.164239817592404,4974.358974358975,0.0029896035765941,8.711374999999999,0.075,0.3348214285714285,0-0-20-0,SIL,utterance_015577,group_0,1,fave,,39.96943348022901,4,<eps>,,0.200000000000001,килӗшрӗҫ,#,#,#,ɕ,,coextensive,,,,
345.44763697132674,986.6197434195636,1472.6931617628468,2.808063406655688,2.9060015112766453,3.549063063435149,3000.0,0.0111680083123876,0.5643750000000001,0.041,0.3306451612903226,0-0-1-0,UW1,utterance_015577,group_0,1,fave,264.11180721068666,80.94921559160824,4,ун,1.0,0.0999999999999999,<eps>,чухне,#,N,SIL,N,initial,,,,
457.3789488106498,848.768253930224,3068.585565051653,2.5799181442919954,3.249162826977165,3.5086952175935777,5871.794871794871,0.0015634462794282,3.859375,0.071,0.3317757009345794,0-0-10-1,UW1,utterance_015577,group_0,1,fave,291.1974654460212,85.18488684738091,4,ку,1.0,0.1899999999999995,анчах,самантлӑх,K,#,K,S,final,,,,
330.20624684498546,1193.421727526991,2298.4403704519927,3.0736839995274825,2.9531377736768776,4.086373490395855,5333.333333333333,0.0004739864089035,5.127375000000001,0.027,0.3214285714285714,0-0-12-6,UW1,utterance_015577,group_0,1,fave,196.26519403660868,79.5500241275128,4,харкашу,1.0,0.0599999999999996,самантлӑх,ҫеҫ,SH,#,SH,ɕ,final,,,,
491.1871775300178,1123.2919123515635,2935.09349626413,3.395156107488661,3.709091970031364,3.3626293486057284,6410.25641025641,7.34700729941e-05,5.526374999999999,0.025,0.3378378378378379,0-0-14-1,UW1,utterance_015577,group_0,1,fave,186.8502874456341,83.58818791372072,4,пулчӗ,1.0,0.0500000000000007,ҫеҫ,<eps>,P,L,P,L,internal,,,,
346.9912874930943,1563.4864012562978,2779.622027698876,3.383408857176565,3.5370208220872232,4.18097856484253,5692.307692307692,0.0003216493240576,0.777375,0.027,0.3214285714285714,0-0-2-1,UW0,utterance_015577,group_0,1,fave,242.98297233454,85.01839378617355,4,чухне,0.0,0.0599999999999999,ун,те,tʃ,χ,tʃ,χ,internal,,,,
608.2131992011617,1247.4079150974796,2172.815391900599,3.938017403467565,3.6060081070905934,4.85567208372883,4256.410256410256,0.0090100477433894,6.957375,0.047,0.3263888888888889,0-0-17-3,UW0,utterance_015577,group_0,1,fave,204.8417455705566,78.29895444501841,4,минутранах,0.0,0.1199999999999992,темиҫе,вӗсем,N,T,N,T,internal,,,,
486.3543031635133,2629.7243601954046,3231.422471402654,3.3292065858768565,2.7222718256228498,3.4499097947304738,6051.282051282051,0.0001747935713713,0.989375,0.031,0.3297872340425531,0-0-2-4,EY1,utterance_015577,group_0,1,fave,224.4148189863429,84.39202805434743,4,чухне,1.0,0.07,ун,те,N,#,N,T,final,,,,
483.78769540976185,2574.678243420685,3382.869461262844,2.709388786711284,3.136757313062706,3.613492985266138,6410.25641025641,0.0001663118156611,1.112375,0.037,0.3245614035087719,0-0-3-1,EY1,utterance_015577,group_0,1,fave,256.6991700308594,85.94542790476146,4,те,1.0,0.0899999999999998,чухне,вӗсем,T,#,T,V,final,,,,
474.688413685573,2110.322104724946,3232.968457813407,2.938673424296484,3.5088087864894124,3.4784352376807086,6948.717948717948,8.45238764413e-05,1.421375,0.0349999999999999,0.3365384615384614,0-0-4-3,EY1,utterance_015577,group_0,1,fave,232.64216365886256,85.9453771744391,4,вӗсем,1.0,0.08,те,кӑлӑхах,S,M,S,M,internal,,,,
514.7225663120105,2002.1610862240611,2949.0822124657693,3.3534105964738896,3.3114406765358493,3.5400144132958395,5871.794871794871,3.29546823241e-05,2.589375,0.031,0.3297872340425531,0-0-6-6,EY1,utterance_015577,group_0,1,fave,202.47609549099587,83.22949837184082,4,хирӗҫсе,1.0,0.0699999999999998,кӑлӑхах,кайрӗҫ,S,#,S,K,final,,,,
408.06933403826446,2273.4137136329405,2937.497999417734,2.5941674087638824,3.173035826757753,3.7633800341223433,5871.794871794871,0.0001224083900866,5.269374999999999,0.031,0.3297872340425531,0-0-13-1,EY1,utterance_015577,group_0,1,fave,213.2954175976313,86.01245579290789,4,ҫеҫ,1.0,0.0700000000000002,харкашу,пулчӗ,ɕ,ɕ,ɕ,ɕ,internal,,,,
