param,F1,F2,F3,error,file_name,id,group,label,max_formant,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
0,360.02124307497553,869.9296178631276,2058.536203204249,0.00002163949010593714,utterance_000000,0-0-1-1,group_0,u,6589.74358974359,1,3,вӑйӑн-шайӑн,"",0.05999999999999994,<eps>,упӑшка,v,j,v,j,internal
1,7.981161626271137,-81.30996921942341,22.399021830768827,0.00002163949010593714,utterance_000000,0-0-1-1,group_0,u,6589.74358974359,1,3,вӑйӑн-шайӑн,"",0.05999999999999994,<eps>,упӑшка,v,j,v,j,internal
2,-5.276778443895479,24.85015397433905,4.447031846968746,0.00002163949010593714,utterance_000000,0-0-1-1,group_0,u,6589.74358974359,1,3,вӑйӑн-шайӑн,"",0.05999999999999994,<eps>,упӑшка,v,j,v,j,internal
3,2.9268062968928574,-6.085525863639757,17.56458133471607,0.00002163949010593714,utterance_000000,0-0-1-1,group_0,u,6589.74358974359,1,3,вӑйӑн-шайӑн,"",0.05999999999999994,<eps>,упӑшка,v,j,v,j,internal
4,0.1946869856446084,-4.610301938897597,-1.1112213368421389,0.00002163949010593714,utterance_000000,0-0-1-1,group_0,u,6589.74358974359,1,3,вӑйӑн-шайӑн,"",0.05999999999999994,<eps>,упӑшка,v,j,v,j,internal
0,396.446059263945,1383.88161260497,2265.993220486496,0.00035033131275231656,utterance_000000,0-0-1-3,group_0,u,6410.25641025641,1,3,вӑйӑн-шайӑн,"",0.08999999999999997,<eps>,упӑшка,j,n,j,n,internal
1,-35.111630290890346,173.14887995349562,-128.09862335452326,0.00035033131275231656,utterance_000000,0-0-1-3,group_0,u,6410.25641025641,1,3,вӑйӑн-шайӑн,"",0.08999999999999997,<eps>,упӑшка,j,n,j,n,internal
2,-2.0141400221614982,26.301779083462208,13.532784220911811,0.00035033131275231656,utterance_000000,0-0-1-3,group_0,u,6410.25641025641,1,3,вӑйӑн-шайӑн,"",0.08999999999999997,<eps>,упӑшка,j,n,j,n,internal
3,2.5443127468745113,13.64279485787683,-5.028926428433417,0.00035033131275231656,utterance_000000,0-0-1-3,group_0,u,6410.25641025641,1,3,вӑйӑн-шайӑн,"",0.08999999999999997,<eps>,упӑшка,j,n,j,n,internal
4,1.3325597727776144,6.562245914355829,16.331598321057342,0.00035033131275231656,utterance_000000,0-0-1-3,group_0,u,6410.25641025641,1,3,вӑйӑн-шайӑн,"",0.08999999999999997,<eps>,упӑшка,j,n,j,n,internal
0,353.5691212177718,793.8340419853799,2379.4329512134946,0.00030091745873049244,utterance_000000,0-0-2-0,group_0,u,6410.25641025641,1,3,упӑшка,"",0.08000000000000007,вӑйӑн-шайӑн,мар,#,p,n,p,initial
1,45.744761051976575,110.68143114060405,5.405341792312399,0.00030091745873049244,utterance_000000,0-0-2-0,group_0,u,6410.25641025641,1,3,упӑшка,"",0.08000000000000007,вӑйӑн-шайӑн,мар,#,p,n,p,initial
2,14.769365284182605,42.106508375322306,14.379386767112845,0.00030091745873049244,utterance_000000,0-0-2-0,group_0,u,6410.25641025641,1,3,упӑшка,"",0.08000000000000007,вӑйӑн-шайӑн,мар,#,p,n,p,initial
3,-4.38849289641323,19.220401948516233,-4.715890214504152,0.00030091745873049244,utterance_000000,0-0-2-0,group_0,u,6410.25641025641,1,3,упӑшка,"",0.08000000000000007,вӑйӑн-шайӑн,мар,#,p,n,p,initial
4,-6.9880257437810105,13.110041575695183,-0.6191593388955938,0.00030091745873049244,utterance_000000,0-0-2-0,group_0,u,6410.25641025641,1,3,упӑшка,"",0.08000000000000007,вӑйӑн-шайӑн,мар,#,p,n,p,initial
0,562.6866178826272,1252.2694299221166,1981.0922389608697,0.0008768491539300771,utterance_000000,0-0-1-6,group_0,AH,6410.25641025641,1,3,вӑйӑн-шайӑн,"",0.12,<eps>,упӑшка,ʃ,j,ʃ,j,internal
1,-4.308009033988295,-98.18282776824546,55.331674340447975,0.0008768491539300771,utterance_000000,0-0-1-6,group_0,AH,6410.25641025641,1,3,вӑйӑн-шайӑн,"",0.12,<eps>,упӑшка,ʃ,j,ʃ,j,internal
2,-26.580460979999195,58.2092097153661,103.56857147902379,0.0008768491539300771,utterance_000000,0-0-1-6,group_0,AH,6410.25641025641,1,3,вӑйӑн-шайӑн,"",0.12,<eps>,упӑшка,ʃ,j,ʃ,j,internal
3,14.057305394842096,-1.0136426594219563,58.81111914096158,0.0008768491539300771,utterance_000000,0-0-1-6,group_0,AH,6410.25641025641,1,3,вӑйӑн-шайӑн,"",0.12,<eps>,упӑшка,ʃ,j,ʃ,j,internal
4,0.8109864468160364,18.065140451605714,58.329819979933546,0.0008768491539300771,utterance_000000,0-0-1-6,group_0,AH,6410.25641025641,1,3,вӑйӑн-шайӑн,"",0.12,<eps>,упӑшка,ʃ,j,ʃ,j,internal
0,552.8060343625283,1055.2971068489333,1980.8974120058147,0.000079448260279401,utterance_000000,0-0-2-5,group_0,AH,6410.25641025641,1,3,упӑшка,"",0.08000000000000007,вӑйӑн-шайӑн,мар,k,#,k,m,final
1,2.8263769593014847,39.781633881452464,-20.744911153146408,0.000079448260279401,utterance_000000,0-0-2-5,group_0,AH,6410.25641025641,1,3,упӑшка,"",0.08000000000000007,вӑйӑн-шайӑн,мар,k,#,k,m,final
2,-17.22244881648151,-5.646574241813536,19.211529812480478,0.000079448260279401,utterance_000000,0-0-2-5,group_0,AH,6410.25641025641,1,3,упӑшка,"",0.08000000000000007,вӑйӑн-шайӑн,мар,k,#,k,m,final
3,8.207766695385413,8.032987897625487,4.791154552858188,0.000079448260279401,utterance_000000,0-0-2-5,group_0,AH,6410.25641025641,1,3,упӑшка,"",0.08000000000000007,вӑйӑн-шайӑн,мар,k,#,k,m,final
4,-1.1415097538845091,-2.2437222655371323,4.7089712216411055,0.000079448260279401,utterance_000000,0-0-2-5,group_0,AH,6410.25641025641,1,3,упӑшка,"",0.08000000000000007,вӑйӑн-шайӑн,мар,k,#,k,m,final
